,Power Load,NaturalGasBoiler,Total Power Consumption,Marginal Power Price,Marginal Power Emissions,Grid Power
2023-01-01 00:00:00,58.114491730920754,0.0,58.114491730920754,0.14186,0.392374469891591,14.528622932730189
2023-01-01 00:15:00,69.289924654585,0.0,69.289924654585,0.14186,0.374018322637373,17.32248116364625
2023-01-01 00:30:00,51.40891190131268,0.0,51.40891190131268,0.14186,0.355430091253498,12.85222797532817
2023-01-01 00:45:00,75.99550448419306,0.0,75.99550448419306,0.14186,0.3566141834299847,18.998876121048266
2023-01-01 01:00:00,44.7033320717046,0.0,44.7033320717046,0.14186,0.3570875495232257,11.17583301792615
2023-01-01 01:15:00,58.114491730920754,0.0,58.114491730920754,0.14186,0.3532557061209736,14.528622932730189
2023-01-01 01:30:00,60.35021846647265,0.0,60.35021846647265,0.14186,0.3485171024273437,15.087554616618162
2023-01-01 01:45:00,51.40891190131268,0.0,51.40891190131268,0.14186,0.329800842782676,12.85222797532817
2023-01-01 02:00:00,73.75977774864117,0.0,73.75977774864117,0.14186,0.3351711635959263,18.439944437160293
2023-01-01 02:15:00,46.939058807256515,0.0,46.939058807256515,0.14186,0.333280632644297,11.734764701814129
2023-01-01 02:30:00,78.23123121974496,0.0,78.23123121974496,0.14186,0.3286850681623893,19.55780780493624
2023-01-01 02:45:00,82.70108431380115,0.0,82.70108431380115,0.14186,0.3190389043023876,20.675271078450287
2023-01-01 03:00:00,67.05419791903309,0.0,67.05419791903309,0.14186,0.3365035600993507,16.76354947975827
2023-01-01 03:15:00,58.114491730920754,0.0,58.114491730920754,0.14186,0.334826029921007,14.528622932730189
2023-01-01 03:30:00,53.64463863686458,0.0,53.64463863686458,0.14186,0.3331756312037207,13.411159659216144
2023-01-01 03:45:00,67.05419791903309,0.0,67.05419791903309,0.14186,0.3367721884266539,16.76354947975827
2023-01-01 04:00:00,49.17318516576078,0.0,49.17318516576078,0.14186,0.3553467090207033,12.293296291440194
2023-01-01 04:15:00,67.05419791903309,0.0,67.05419791903309,0.14186,0.366356602192226,16.76354947975827
2023-01-01 04:30:00,49.17318516576078,0.0,49.17318516576078,0.14186,0.3651316570197226,12.293296291440194
2023-01-01 04:45:00,58.114491730920754,0.0,58.114491730920754,0.14186,0.3649262100750013,14.528622932730189
2023-01-01 05:00:00,58.114491730920754,0.0,58.114491730920754,0.14186,0.360681882503609,14.528622932730189
2023-01-01 05:15:00,46.939058807256515,0.0,46.939058807256515,0.14186,0.3613096239239843,11.734764701814129
2023-01-01 05:30:00,55.87876499536885,0.0,55.87876499536885,0.14186,0.3630887923162467,13.969691248842212
2023-01-01 05:45:00,62.58434482497693,0.0,62.58434482497693,0.14186,0.3668337935528473,15.646086206244233
2023-01-01 06:00:00,71.52565139013689,0.0,71.52565139013689,0.14186,0.3645289947399843,17.88141284753422
2023-01-01 06:15:00,75.99550448419306,0.0,75.99550448419306,0.14186,0.3712049674203923,18.998876121048266
2023-01-01 06:30:00,40.23347897764843,0.0,40.23347897764843,0.14186,0.3874109168366763,10.058369744412108
2023-01-01 06:45:00,53.64463863686458,0.0,53.64463863686458,0.14186,0.368665516391063,13.411159659216144
