,Heat Load,NaturalGasBoiler,Lithium Ion Battery,PVsystem,Windsystem,Total Heat Output
2023-01-02 22:45:00,1488.7549036052185,1488.7549036052185,0.0,0.0,0.0,1488.7549036052185
2023-01-02 23:00:00,1455.796219810141,1455.796219810141,0.0,0.0,0.0,1455.796219810141
2023-01-02 23:15:00,1402.4891392138245,1402.4891392138245,0.0,0.0,0.0,1402.4891392138245
2023-01-02 23:30:00,1364.1604736457969,1364.1604736457969,0.0,0.0,0.0,1364.1604736457969
2023-01-02 23:45:00,1318.440995758654,1318.440995758654,0.0,0.0,0.0,1318.440995758654
2023-01-03 00:00:00,1305.7762331775202,1305.7762331775202,0.0,0.0,0.0,1305.7762331775202
2023-01-03 00:15:00,1267.1490457581733,1267.1490457581733,0.0,0.0,0.0,1267.1490457581733
2023-01-03 00:30:00,1272.7283244167822,1272.7283244167822,0.0,0.0,0.0,1272.7283244167822
2023-01-03 00:45:00,1283.3317116455908,1283.3317116455908,0.0,0.0,0.0,1283.3317116455908
2023-01-03 01:00:00,1270.8265287866973,1270.8265287866973,0.0,0.0,0.0,1270.8265287866973
2023-01-03 01:15:00,1245.1598070348648,1245.1598070348648,0.0,0.0,0.0,1245.1598070348648
2023-01-03 01:30:00,1227.2258215599074,1227.2258215599074,0.0,0.0,0.0,1227.2258215599074
2023-01-03 01:45:00,1222.10182570992,1222.10182570992,0.0,0.0,0.0,1222.10182570992
2023-01-03 02:00:00,1206.7294080780484,1206.7294080780484,0.0,0.0,0.0,1206.7294080780484
2023-01-03 02:15:00,1183.6709966711956,1183.6709966711956,0.0,0.0,0.0,1183.6709966711956
2023-01-03 02:30:00,1186.2329945961892,1186.2329945961892,0.0,0.0,0.0,1186.2329945961892
2023-01-03 02:45:00,1214.415831934938,1214.415831934938,0.0,0.0,0.0,1214.415831934938
2023-01-03 03:00:00,1209.291406003042,1209.291406003042,0.0,0.0,0.0,1209.291406003042
2023-01-03 03:15:00,1201.605412228061,1201.605412228061,0.0,0.0,0.0,1201.605412228061
2023-01-03 03:30:00,1193.9189883711708,1193.9189883711708,0.0,0.0,0.0,1193.9189883711708
2023-01-03 03:45:00,1201.604982146153,1201.604982146153,0.0,0.0,0.0,1201.604982146153
2023-01-03 04:00:00,1188.7945624392755,1188.7945624392755,0.0,0.0,0.0,1188.7945624392755
2023-01-03 04:15:00,1186.2321344323736,1186.2321344323736,0.0,0.0,0.0,1186.2321344323736
2023-01-03 04:30:00,1193.9181282073555,1193.9181282073555,0.0,0.0,0.0,1193.9181282073555
2023-01-03 04:45:00,1211.8525437642206,1211.8525437642206,0.0,0.0,0.0,1211.8525437642206
2023-01-03 05:00:00,1206.728117832325,1206.728117832325,0.0,0.0,0.0,1206.728117832325
2023-01-03 05:15:00,1186.2317043504659,1186.2317043504659,0.0,0.0,0.0,1186.2317043504659
2023-01-03 05:30:00,1178.5452804935762,1178.5452804935762,0.0,0.0,0.0,1178.5452804935762
2023-01-03 05:45:00,1209.2901157573187,1209.2901157573187,0.0,0.0,0.0,1209.2901157573187
2023-01-03 06:00:00,1237.4725230141596,1237.4725230141596,0.0,0.0,0.0,1237.4725230141596
2023-01-03 06:15:00,1227.224531314184,1227.224531314184,0.0,0.0,0.0,1227.224531314184
2023-01-03 06:30:00,1234.9105250891657,1234.9105250891657,0.0,0.0,0.0,1234.9105250891657
2023-01-03 06:45:00,1260.5309344210127,1260.5309344210127,0.0,0.0,0.0,1260.5309344210127
