Time,Start Time,End Time,Weather
2015-09-07,2015-09-07 10:30:00,2015-09-07 12:00:00,03High humidty
2015-09-21,2015-09-21 00:30:00,2015-09-21 23:45:00,03High humidty
2015-09-22,2015-09-22 00:00:00,2015-09-22 07:30:00,03High humidty
2015-09-23,2015-09-23 01:30:00,2015-09-23 05:30:00,03High humidty
2015-10-04,2015-10-04 10:00:00,2015-10-04 23:00:00,03High humidty
2015-10-05,2015-10-05 01:30:00,2015-10-05 23:45:00,03High humidty
2015-10-06,2015-10-06 00:00:00,2015-10-06 01:00:00,03High humidty
2015-10-07,2015-10-07 01:15:00,2015-10-07 08:45:00,03High humidty
2015-10-08,2015-10-08 02:00:00,2015-10-08 03:30:00,03High humidty
2015-10-27,2015-10-27 06:00:00,2015-10-27 06:00:00,03High humidty
2015-10-28,2015-10-28 04:00:00,2015-10-28 07:00:00,03High humidty
2015-11-12,2015-11-12 02:30:00,2015-11-12 05:00:00,03High humidty
2015-11-13,2015-11-13 00:30:00,2015-11-13 20:00:00,03High humidty
2015-11-14,2015-11-14 01:00:00,2015-11-14 06:30:00,03High humidty
2015-11-17,2015-11-17 02:30:00,2015-11-17 08:00:00,03High humidty
2015-11-18,2015-11-18 00:30:00,2015-11-18 07:45:00,03High humidty
2015-11-19,2015-11-19 06:30:00,2015-11-19 06:45:00,03High humidty
2015-11-21,2015-11-21 01:30:00,2015-11-21 01:30:00,03High humidty
2015-12-02,2015-12-02 07:30:00,2015-12-02 07:30:00,03High humidty
2015-12-03,2015-12-03 02:00:00,2015-12-03 23:45:00,03High humidty
2015-12-04,2015-12-04 00:00:00,2015-12-04 07:30:00,03High humidty
2015-12-05,2015-12-05 15:30:00,2015-12-05 21:30:00,03High humidty
2015-12-06,2015-12-06 00:00:00,2015-12-06 02:30:00,03High humidty
2015-12-08,2015-12-08 21:00:00,2015-12-08 23:00:00,03High humidty
2015-12-09,2015-12-09 07:30:00,2015-12-09 23:00:00,03High humidty
2015-12-10,2015-12-10 04:00:00,2015-12-10 04:00:00,03High humidty
2015-12-13,2015-12-13 02:00:00,2015-12-13 07:30:00,03High humidty
2015-12-14,2015-12-14 02:15:00,2015-12-14 03:45:00,03High humidty
2015-12-22,2015-12-22 23:00:00,2015-12-22 23:00:00,03High humidty
2015-12-23,2015-12-23 00:00:00,2015-12-23 23:30:00,03High humidty
2015-12-24,2015-12-24 00:45:00,2015-12-24 18:00:00,03High humidty
2015-12-26,2015-12-26 14:00:00,2015-12-26 23:45:00,03High humidty
2015-12-27,2015-12-27 00:00:00,2015-12-27 06:30:00,03High humidty
2015-12-29,2015-12-29 21:30:00,2015-12-29 21:45:00,03High humidty
2015-12-30,2015-12-30 02:00:00,2015-12-30 07:30:00,03High humidty
2016-01-02,2016-01-02 02:00:00,2016-01-02 06:00:00,03High humidty
2016-01-03,2016-01-03 04:00:00,2016-01-03 05:30:00,03High humidty
2016-01-04,2016-01-04 00:15:00,2016-01-04 23:45:00,03High humidty
2016-01-05,2016-01-05 00:15:00,2016-01-05 23:30:00,03High humidty
2016-01-06,2016-01-06 00:15:00,2016-01-06 08:00:00,03High humidty
2016-01-10,2016-01-10 15:45:00,2016-01-10 19:00:00,03High humidty
2016-01-11,2016-01-11 01:00:00,2016-01-11 07:30:00,03High humidty
2016-01-14,2016-01-14 22:30:00,2016-01-14 22:30:00,03High humidty
2016-01-15,2016-01-15 04:00:00,2016-01-15 22:30:00,03High humidty
2016-01-16,2016-01-16 00:00:00,2016-01-16 23:45:00,03High humidty
2016-01-17,2016-01-17 00:00:00,2016-01-17 06:30:00,03High humidty
2016-01-20,2016-01-20 11:15:00,2016-01-20 23:30:00,03High humidty
2016-01-21,2016-01-21 00:15:00,2016-01-21 08:00:00,03High humidty
2016-01-27,2016-01-27 06:15:00,2016-01-27 23:00:00,03High humidty
2016-01-28,2016-01-28 00:00:00,2016-01-28 23:45:00,03High humidty
2016-01-29,2016-01-29 00:00:00,2016-01-29 09:30:00,03High humidty
2016-01-31,2016-01-31 15:00:00,2016-01-31 23:30:00,03High humidty
2016-02-01,2016-02-01 01:45:00,2016-02-01 05:15:00,03High humidty
2016-02-10,2016-02-10 18:00:00,2016-02-10 18:00:00,03High humidty
2016-02-11,2016-02-11 00:30:00,2016-02-11 04:00:00,03High humidty
2016-02-12,2016-02-12 02:30:00,2016-02-12 04:30:00,03High humidty
2016-02-13,2016-02-13 01:45:00,2016-02-13 08:45:00,03High humidty
2016-02-14,2016-02-14 01:00:00,2016-02-14 03:30:00,03High humidty
2016-02-19,2016-02-19 03:15:00,2016-02-19 15:15:00,03High humidty
2016-02-22,2016-02-22 00:00:00,2016-02-22 23:30:00,03High humidty
2016-02-26,2016-02-26 15:00:00,2016-02-26 18:00:00,03High humidty
2016-02-28,2016-02-28 04:30:00,2016-02-28 07:45:00,03High humidty
2016-03-06,2016-03-06 02:45:00,2016-03-06 07:45:00,03High humidty
2016-03-07,2016-03-07 05:45:00,2016-03-07 22:00:00,03High humidty
2016-03-09,2016-03-09 09:30:00,2016-03-09 20:00:00,03High humidty
2016-03-10,2016-03-10 03:00:00,2016-03-10 03:00:00,03High humidty
2016-03-12,2016-03-12 15:00:00,2016-03-12 22:15:00,03High humidty
2016-03-13,2016-03-13 03:15:00,2016-03-13 15:45:00,03High humidty
2016-03-15,2016-03-15 17:30:00,2016-03-15 23:45:00,03High humidty
2016-03-16,2016-03-16 00:00:00,2016-03-16 23:45:00,03High humidty
2016-03-17,2016-03-17 00:00:00,2016-03-17 23:45:00,03High humidty
2016-03-18,2016-03-18 00:00:00,2016-03-18 23:45:00,03High humidty
2016-03-19,2016-03-19 00:00:00,2016-03-19 23:45:00,03High humidty
2016-03-20,2016-03-20 00:00:00,2016-03-20 12:30:00,03High humidty
2016-03-21,2016-03-21 02:00:00,2016-03-21 22:30:00,03High humidty
2016-03-22,2016-03-22 01:00:00,2016-03-22 23:45:00,03High humidty
2016-03-23,2016-03-23 00:00:00,2016-03-23 11:45:00,03High humidty
2016-03-24,2016-03-24 08:30:00,2016-03-24 08:30:00,03High humidty
2016-03-30,2016-03-30 08:00:00,2016-03-30 08:00:00,03High humidty
2016-03-31,2016-03-31 03:00:00,2016-03-31 07:00:00,03High humidty
2016-04-04,2016-04-04 02:45:00,2016-04-04 20:30:00,03High humidty
2016-04-05,2016-04-05 00:30:00,2016-04-05 09:00:00,03High humidty
2016-04-06,2016-04-06 02:30:00,2016-04-06 02:30:00,03High humidty
2016-04-10,2016-04-10 01:30:00,2016-04-10 10:00:00,03High humidty
2016-04-11,2016-04-11 04:00:00,2016-04-11 07:30:00,03High humidty
2016-04-12,2016-04-12 14:30:00,2016-04-12 22:45:00,03High humidty
2016-04-13,2016-04-13 04:00:00,2016-04-13 07:15:00,03High humidty
2016-04-14,2016-04-14 00:00:00,2016-04-14 23:30:00,03High humidty
2016-04-15,2016-04-15 02:00:00,2016-04-15 21:15:00,03High humidty
2016-04-16,2016-04-16 07:30:00,2016-04-16 07:30:00,03High humidty
2016-04-17,2016-04-17 03:30:00,2016-04-17 03:30:00,03High humidty
2016-04-18,2016-04-18 03:30:00,2016-04-18 04:30:00,03High humidty
2016-04-20,2016-04-20 15:30:00,2016-04-20 23:00:00,03High humidty
2016-04-21,2016-04-21 02:15:00,2016-04-21 23:45:00,03High humidty
2016-04-22,2016-04-22 00:00:00,2016-04-22 23:00:00,03High humidty
2016-04-23,2016-04-23 04:00:00,2016-04-23 22:15:00,03High humidty
2016-04-24,2016-04-24 01:00:00,2016-04-24 20:00:00,03High humidty
2016-04-25,2016-04-25 00:00:00,2016-04-25 23:30:00,03High humidty
2016-04-26,2016-04-26 21:30:00,2016-04-26 23:45:00,03High humidty
2016-04-27,2016-04-27 00:00:00,2016-04-27 06:00:00,03High humidty
2016-04-30,2016-04-30 20:30:00,2016-04-30 22:15:00,03High humidty
2016-05-01,2016-05-01 02:30:00,2016-05-01 02:30:00,03High humidty
2016-05-03,2016-05-03 12:00:00,2016-05-03 12:15:00,03High humidty
2016-05-04,2016-05-04 04:15:00,2016-05-04 07:00:00,03High humidty
2016-05-06,2016-05-06 18:00:00,2016-05-06 21:00:00,03High humidty
2016-05-07,2016-05-07 00:30:00,2016-05-07 06:00:00,03High humidty
2016-05-08,2016-05-08 05:30:00,2016-05-08 05:30:00,03High humidty
2016-05-09,2016-05-09 18:45:00,2016-05-09 19:15:00,03High humidty
2016-05-10,2016-05-10 01:15:00,2016-05-10 09:30:00,03High humidty
2016-05-15,2016-05-15 19:30:00,2016-05-15 19:30:00,03High humidty
2016-05-20,2016-05-20 13:00:00,2016-05-20 13:00:00,03High humidty
2016-05-21,2016-05-21 02:45:00,2016-05-21 07:30:00,03High humidty
2016-05-27,2016-05-27 05:30:00,2016-05-27 05:30:00,03High humidty
2016-05-28,2016-05-28 01:30:00,2016-05-28 12:00:00,03High humidty
2016-05-29,2016-05-29 16:15:00,2016-05-29 21:30:00,03High humidty
2016-05-30,2016-05-30 00:30:00,2016-05-30 23:15:00,03High humidty
2016-05-31,2016-05-31 03:45:00,2016-05-31 05:00:00,03High humidty
2016-06-04,2016-06-04 14:00:00,2016-06-04 14:00:00,03High humidty
2016-06-05,2016-06-05 01:00:00,2016-06-05 23:45:00,03High humidty
2016-06-06,2016-06-06 02:30:00,2016-06-06 06:30:00,03High humidty
2016-06-07,2016-06-07 03:00:00,2016-06-07 03:00:00,03High humidty
2016-06-08,2016-06-08 05:15:00,2016-06-08 06:30:00,03High humidty
2016-06-09,2016-06-09 05:30:00,2016-06-09 05:45:00,03High humidty
2016-06-10,2016-06-10 03:30:00,2016-06-10 06:00:00,03High humidty
2016-06-11,2016-06-11 18:15:00,2016-06-11 18:30:00,03High humidty
2016-06-12,2016-06-12 04:30:00,2016-06-12 23:00:00,03High humidty
2016-06-13,2016-06-13 06:00:00,2016-06-13 23:30:00,03High humidty
2016-06-14,2016-06-14 00:30:00,2016-06-14 20:45:00,03High humidty
2016-06-15,2016-06-15 01:30:00,2016-06-15 21:30:00,03High humidty
2016-06-16,2016-06-16 06:00:00,2016-06-16 06:30:00,03High humidty
2016-06-17,2016-06-17 19:30:00,2016-06-17 19:30:00,03High humidty
2016-06-18,2016-06-18 00:00:00,2016-06-18 03:30:00,03High humidty
2016-06-29,2016-06-29 05:00:00,2016-06-29 20:30:00,03High humidty
2016-06-30,2016-06-30 20:30:00,2016-06-30 20:30:00,03High humidty
2016-07-02,2016-07-02 03:00:00,2016-07-02 05:30:00,03High humidty
2016-07-05,2016-07-05 04:15:00,2016-07-05 04:30:00,03High humidty
2016-07-10,2016-07-10 03:00:00,2016-07-10 03:00:00,03High humidty
2016-07-12,2016-07-12 22:30:00,2016-07-12 22:30:00,03High humidty
2016-07-13,2016-07-13 01:00:00,2016-07-13 08:15:00,03High humidty
2016-07-14,2016-07-14 20:00:00,2016-07-14 20:00:00,03High humidty
2016-07-15,2016-07-15 00:00:00,2016-07-15 00:00:00,03High humidty
2016-08-03,2016-08-03 01:45:00,2016-08-03 02:15:00,03High humidty
2016-08-04,2016-08-04 17:30:00,2016-08-04 23:00:00,03High humidty
2016-08-12,2016-08-12 11:30:00,2016-08-12 21:30:00,03High humidty
2016-08-13,2016-08-13 00:00:00,2016-08-13 00:00:00,03High humidty
2016-08-14,2016-08-14 05:30:00,2016-08-14 05:30:00,03High humidty
2016-08-15,2016-08-15 05:00:00,2016-08-15 06:00:00,03High humidty
2016-08-18,2016-08-18 08:30:00,2016-08-18 08:30:00,03High humidty
2016-09-06,2016-09-06 22:00:00,2016-09-06 22:00:00,03High humidty
2016-09-07,2016-09-07 03:30:00,2016-09-07 03:30:00,03High humidty
2016-09-08,2016-09-08 17:00:00,2016-09-08 19:30:00,03High humidty
2016-09-10,2016-09-10 21:30:00,2016-09-10 21:30:00,03High humidty
2016-09-11,2016-09-11 03:00:00,2016-09-11 06:00:00,03High humidty
2016-10-18,2016-10-18 06:30:00,2016-10-18 22:30:00,03High humidty
2016-10-19,2016-10-19 04:30:00,2016-10-19 19:00:00,03High humidty
2016-10-20,2016-10-20 05:00:00,2016-10-20 05:00:00,03High humidty
2016-10-24,2016-10-24 17:00:00,2016-10-24 23:30:00,03High humidty
2016-10-25,2016-10-25 04:30:00,2016-10-25 04:30:00,03High humidty
2016-10-26,2016-10-26 05:00:00,2016-10-26 06:30:00,03High humidty
2016-11-10,2016-11-10 01:30:00,2016-11-10 01:30:00,03High humidty
2016-11-14,2016-11-14 04:00:00,2016-11-14 05:30:00,03High humidty
2016-11-18,2016-11-18 06:30:00,2016-11-18 06:30:00,03High humidty
2016-11-19,2016-11-19 21:00:00,2016-11-19 22:00:00,03High humidty
2016-11-20,2016-11-20 22:00:00,2016-11-20 23:45:00,03High humidty
2016-11-21,2016-11-21 00:00:00,2016-11-21 23:00:00,03High humidty
2016-11-22,2016-11-22 19:45:00,2016-11-22 21:00:00,03High humidty
2016-11-23,2016-11-23 01:30:00,2016-11-23 03:00:00,03High humidty
2016-12-26,2016-12-26 04:30:00,2016-12-26 08:45:00,03High humidty
2017-01-04,2017-01-04 07:00:00,2017-01-04 07:00:00,03High humidty
2017-01-12,2017-01-12 12:00:00,2017-01-12 12:00:00,03High humidty
2017-01-13,2017-01-13 18:30:00,2017-01-13 19:00:00,03High humidty
2017-01-29,2017-01-29 12:30:00,2017-01-29 20:00:00,03High humidty
2017-01-30,2017-01-30 04:00:00,2017-01-30 04:00:00,03High humidty
2017-02-03,2017-02-03 04:30:00,2017-02-03 04:30:00,03High humidty
2017-03-08,2017-03-08 01:30:00,2017-03-08 01:30:00,03High humidty
2017-03-09,2017-03-09 20:00:00,2017-03-09 20:00:00,03High humidty
2017-03-10,2017-03-10 00:45:00,2017-03-10 23:45:00,03High humidty
2017-03-11,2017-03-11 00:00:00,2017-03-11 23:45:00,03High humidty
2017-03-12,2017-03-12 00:00:00,2017-03-12 23:00:00,03High humidty
2017-03-13,2017-03-13 02:30:00,2017-03-13 22:30:00,03High humidty
2017-03-14,2017-03-14 02:30:00,2017-03-14 02:30:00,03High humidty
2017-03-15,2017-03-15 08:30:00,2017-03-15 10:00:00,03High humidty
2017-03-17,2017-03-17 00:00:00,2017-03-17 09:00:00,03High humidty
2017-03-18,2017-03-18 00:30:00,2017-03-18 23:45:00,03High humidty
2017-03-19,2017-03-19 00:00:00,2017-03-19 21:00:00,03High humidty
2017-03-20,2017-03-20 01:30:00,2017-03-20 09:00:00,03High humidty
2017-03-21,2017-03-21 02:00:00,2017-03-21 02:00:00,03High humidty
2017-03-22,2017-03-22 00:30:00,2017-03-22 23:15:00,03High humidty
2017-03-23,2017-03-23 01:15:00,2017-03-23 08:30:00,03High humidty
2017-03-25,2017-03-25 01:30:00,2017-03-25 01:30:00,03High humidty
2017-03-29,2017-03-29 05:00:00,2017-03-29 06:15:00,03High humidty
2017-04-06,2017-04-06 08:30:00,2017-04-06 08:30:00,03High humidty
2017-04-11,2017-04-11 19:00:00,2017-04-11 19:00:00,03High humidty
2017-04-14,2017-04-14 06:30:00,2017-04-14 06:30:00,03High humidty
2017-04-17,2017-04-17 05:00:00,2017-04-17 05:00:00,03High humidty
2017-04-19,2017-04-19 18:30:00,2017-04-19 22:30:00,03High humidty
2017-04-20,2017-04-20 00:30:00,2017-04-20 22:00:00,03High humidty
2017-04-21,2017-04-21 07:00:00,2017-04-21 15:15:00,03High humidty
2017-04-25,2017-04-25 03:15:00,2017-04-25 23:30:00,03High humidty
2017-04-26,2017-04-26 05:00:00,2017-04-26 22:00:00,03High humidty
2017-04-27,2017-04-27 02:00:00,2017-04-27 02:00:00,03High humidty
2017-05-04,2017-05-04 06:00:00,2017-05-04 09:00:00,03High humidty
2017-05-07,2017-05-07 04:00:00,2017-05-07 23:00:00,03High humidty
2017-05-08,2017-05-08 18:45:00,2017-05-08 21:45:00,03High humidty
2017-05-09,2017-05-09 00:00:00,2017-05-09 05:45:00,03High humidty
2017-05-10,2017-05-10 06:00:00,2017-05-10 06:30:00,03High humidty
2017-05-13,2017-05-13 04:30:00,2017-05-13 04:30:00,03High humidty
2017-05-14,2017-05-14 02:00:00,2017-05-14 07:00:00,03High humidty
2017-05-15,2017-05-15 09:30:00,2017-05-15 22:45:00,03High humidty
2017-05-19,2017-05-19 07:00:00,2017-05-19 07:15:00,03High humidty
2017-05-20,2017-05-20 02:00:00,2017-05-20 02:00:00,03High humidty
2017-05-21,2017-05-21 02:00:00,2017-05-21 21:30:00,03High humidty
2017-05-22,2017-05-22 01:00:00,2017-05-22 23:30:00,03High humidty
2017-05-23,2017-05-23 00:30:00,2017-05-23 08:30:00,03High humidty
2017-05-24,2017-05-24 00:30:00,2017-05-24 07:15:00,03High humidty
2017-06-02,2017-06-02 21:00:00,2017-06-02 22:30:00,03High humidty
2017-06-03,2017-06-03 19:00:00,2017-06-03 20:30:00,03High humidty
2017-06-04,2017-06-04 07:45:00,2017-06-04 17:30:00,03High humidty
2017-06-07,2017-06-07 00:00:00,2017-06-07 06:30:00,03High humidty
2017-06-09,2017-06-09 23:30:00,2017-06-09 23:30:00,03High humidty
2017-06-13,2017-06-13 22:30:00,2017-06-13 22:30:00,03High humidty
2017-06-14,2017-06-14 00:30:00,2017-06-14 23:30:00,03High humidty
2017-06-15,2017-06-15 02:00:00,2017-06-15 22:30:00,03High humidty
2017-06-16,2017-06-16 04:30:00,2017-06-16 22:30:00,03High humidty
2017-06-17,2017-06-17 02:30:00,2017-06-17 04:30:00,03High humidty
2017-06-18,2017-06-18 22:00:00,2017-06-18 23:00:00,03High humidty
2017-06-19,2017-06-19 19:45:00,2017-06-19 21:00:00,03High humidty
2017-06-20,2017-06-20 01:00:00,2017-06-20 23:30:00,03High humidty
2017-06-21,2017-06-21 06:00:00,2017-06-21 06:00:00,03High humidty
2017-06-22,2017-06-22 00:00:00,2017-06-22 03:30:00,03High humidty
2017-06-23,2017-06-23 05:30:00,2017-06-23 18:00:00,03High humidty
2017-06-24,2017-06-24 02:30:00,2017-06-24 02:30:00,03High humidty
2017-06-29,2017-06-29 15:30:00,2017-06-29 15:30:00,03High humidty
2017-07-02,2017-07-02 12:30:00,2017-07-02 21:15:00,03High humidty
2017-07-03,2017-07-03 01:00:00,2017-07-03 08:45:00,03High humidty
2017-07-04,2017-07-04 02:00:00,2017-07-04 07:00:00,03High humidty
2017-07-07,2017-07-07 06:00:00,2017-07-07 06:15:00,03High humidty
2017-07-08,2017-07-08 09:30:00,2017-07-08 19:30:00,03High humidty
2017-07-09,2017-07-09 00:30:00,2017-07-09 04:00:00,03High humidty
2017-07-18,2017-07-18 01:30:00,2017-07-18 23:00:00,03High humidty
