Time,Start Time,End Time,Weather
2015-07-11,2015-07-11 12:30:00,2015-07-11 13:00:00,04High heat and humidty
2015-07-14,2015-07-14 10:30:00,2015-07-14 11:45:00,04High heat and humidty
2015-07-15,2015-07-15 12:00:00,2015-07-15 19:00:00,04High heat and humidty
2015-07-16,2015-07-16 14:00:00,2015-07-16 15:00:00,04High heat and humidty
2015-07-19,2015-07-19 14:30:00,2015-07-19 14:30:00,04High heat and humidty
2015-08-07,2015-08-07 21:30:00,2015-08-07 21:30:00,04High heat and humidty
2015-08-12,2015-08-12 13:00:00,2015-08-12 14:15:00,04High heat and humidty
2015-08-16,2015-08-16 13:00:00,2015-08-16 16:45:00,04High heat and humidty
2015-08-18,2015-08-18 12:15:00,2015-08-18 12:30:00,04High heat and humidty
2015-08-20,2015-08-20 13:00:00,2015-08-20 13:00:00,04High heat and humidty
2015-08-21,2015-08-21 14:30:00,2015-08-21 14:30:00,04High heat and humidty
2015-09-23,2015-09-23 14:00:00,2015-09-23 16:15:00,04High heat and humidty
2015-09-25,2015-09-25 11:00:00,2015-09-25 13:30:00,04High heat and humidty
2015-09-26,2015-09-26 14:00:00,2015-09-26 14:30:00,04High heat and humidty
2016-06-01,2016-06-01 12:15:00,2016-06-01 18:30:00,04High heat and humidty
2016-06-17,2016-06-17 15:00:00,2016-06-17 15:15:00,04High heat and humidty
2016-06-19,2016-06-19 12:00:00,2016-06-19 14:00:00,04High heat and humidty
2016-06-20,2016-06-20 10:30:00,2016-06-20 12:30:00,04High heat and humidty
2016-06-26,2016-06-26 10:45:00,2016-06-26 11:15:00,04High heat and humidty
2016-07-08,2016-07-08 22:00:00,2016-07-08 22:00:00,04High heat and humidty
2016-07-14,2016-07-14 14:30:00,2016-07-14 14:30:00,04High heat and humidty
2016-07-17,2016-07-17 17:00:00,2016-07-17 17:15:00,04High heat and humidty
2016-07-24,2016-07-24 10:00:00,2016-07-24 10:00:00,04High heat and humidty
2016-08-05,2016-08-05 13:00:00,2016-08-05 17:30:00,04High heat and humidty
2016-08-07,2016-08-07 11:30:00,2016-08-07 11:45:00,04High heat and humidty
2016-08-08,2016-08-08 09:30:00,2016-08-08 12:00:00,04High heat and humidty
2016-08-09,2016-08-09 14:30:00,2016-08-09 14:30:00,04High heat and humidty
2016-08-20,2016-08-20 13:00:00,2016-08-20 13:00:00,04High heat and humidty
2016-08-23,2016-08-23 12:00:00,2016-08-23 12:00:00,04High heat and humidty
2016-08-25,2016-08-25 11:30:00,2016-08-25 11:30:00,04High heat and humidty
2017-06-02,2017-06-02 15:45:00,2017-06-02 15:45:00,04High heat and humidty
2017-06-03,2017-06-03 11:15:00,2017-06-03 12:00:00,04High heat and humidty
2017-06-05,2017-06-05 11:00:00,2017-06-05 11:00:00,04High heat and humidty
2017-06-06,2017-06-06 16:15:00,2017-06-06 16:30:00,04High heat and humidty
2017-06-15,2017-06-15 15:45:00,2017-06-15 15:45:00,04High heat and humidty
2017-06-23,2017-06-23 12:30:00,2017-06-23 12:30:00,04High heat and humidty
2017-07-14,2017-07-14 11:30:00,2017-07-14 11:30:00,04High heat and humidty
2017-07-25,2017-07-25 13:15:00,2017-07-25 13:30:00,04High heat and humidty
2017-08-05,2017-08-05 15:00:00,2017-08-05 15:00:00,04High heat and humidty
2017-08-07,2017-08-07 11:00:00,2017-08-07 18:45:00,04High heat and humidty
2017-08-08,2017-08-08 18:30:00,2017-08-08 18:30:00,04High heat and humidty
2017-08-10,2017-08-10 11:00:00,2017-08-10 11:00:00,04High heat and humidty
2017-08-14,2017-08-14 18:30:00,2017-08-14 18:30:00,04High heat and humidty
2017-08-15,2017-08-15 10:00:00,2017-08-15 10:00:00,04High heat and humidty
2017-08-26,2017-08-26 14:00:00,2017-08-26 14:00:00,04High heat and humidty
2017-08-31,2017-08-31 13:30:00,2017-08-31 13:30:00,04High heat and humidty
2017-09-06,2017-09-06 17:15:00,2017-09-06 17:15:00,04High heat and humidty
2017-09-11,2017-09-11 12:30:00,2017-09-11 12:45:00,04High heat and humidty
2017-09-23,2017-09-23 16:00:00,2017-09-23 16:00:00,04High heat and humidty
2017-09-26,2017-09-26 12:30:00,2017-09-26 12:30:00,04High heat and humidty
2017-09-28,2017-09-28 10:15:00,2017-09-28 10:30:00,04High heat and humidty
2017-10-02,2017-10-02 11:00:00,2017-10-02 11:00:00,04High heat and humidty
2018-05-27,2018-05-27 11:00:00,2018-05-27 11:00:00,04High heat and humidty
2018-06-19,2018-06-19 16:00:00,2018-06-19 16:00:00,04High heat and humidty
2018-06-20,2018-06-20 12:00:00,2018-06-20 17:30:00,04High heat and humidty
2018-07-01,2018-07-01 11:30:00,2018-07-01 11:30:00,04High heat and humidty
2018-07-04,2018-07-04 13:00:00,2018-07-04 13:00:00,04High heat and humidty
2018-07-05,2018-07-05 11:30:00,2018-07-05 13:00:00,04High heat and humidty
2018-07-11,2018-07-11 13:30:00,2018-07-11 13:30:00,04High heat and humidty
2018-08-21,2018-08-21 12:30:00,2018-08-21 12:30:00,04High heat and humidty
2018-08-22,2018-08-22 13:30:00,2018-08-22 14:30:00,04High heat and humidty
2018-08-23,2018-08-23 13:30:00,2018-08-23 14:30:00,04High heat and humidty
2018-09-05,2018-09-05 17:30:00,2018-09-05 17:30:00,04High heat and humidty
2019-05-17,2019-05-17 12:00:00,2019-05-17 12:00:00,04High heat and humidty
2019-05-18,2019-05-18 12:45:00,2019-05-18 17:30:00,04High heat and humidty
2019-05-19,2019-05-19 13:30:00,2019-05-19 13:30:00,04High heat and humidty
2019-06-06,2019-06-06 12:00:00,2019-06-06 12:30:00,04High heat and humidty
2019-06-22,2019-06-22 12:00:00,2019-06-22 12:00:00,04High heat and humidty
2019-06-27,2019-06-27 17:00:00,2019-06-27 17:00:00,04High heat and humidty
2019-06-28,2019-06-28 18:30:00,2019-06-28 18:30:00,04High heat and humidty
2019-06-29,2019-06-29 16:00:00,2019-06-29 16:00:00,04High heat and humidty
2019-07-01,2019-07-01 11:15:00,2019-07-01 12:00:00,04High heat and humidty
2019-07-06,2019-07-06 12:30:00,2019-07-06 18:00:00,04High heat and humidty
2019-07-07,2019-07-07 13:30:00,2019-07-07 13:30:00,04High heat and humidty
2019-07-08,2019-07-08 13:00:00,2019-07-08 13:00:00,04High heat and humidty
2019-07-11,2019-07-11 16:00:00,2019-07-11 16:00:00,04High heat and humidty
2019-07-14,2019-07-14 12:00:00,2019-07-14 13:45:00,04High heat and humidty
2019-07-15,2019-07-15 13:15:00,2019-07-15 18:00:00,04High heat and humidty
2019-07-27,2019-07-27 19:30:00,2019-07-27 19:30:00,04High heat and humidty
2019-07-29,2019-07-29 15:00:00,2019-07-29 15:00:00,04High heat and humidty
2019-08-11,2019-08-11 14:30:00,2019-08-11 15:30:00,04High heat and humidty
2019-08-12,2019-08-12 10:30:00,2019-08-12 12:00:00,04High heat and humidty
2019-08-19,2019-08-19 12:00:00,2019-08-19 12:00:00,04High heat and humidty
2019-08-23,2019-08-23 12:00:00,2019-08-23 12:00:00,04High heat and humidty
2019-08-24,2019-08-24 10:00:00,2019-08-24 10:00:00,04High heat and humidty
2019-09-06,2019-09-06 11:30:00,2019-09-06 11:30:00,04High heat and humidty
2019-09-09,2019-09-09 11:30:00,2019-09-09 12:00:00,04High heat and humidty
2020-06-10,2020-06-10 16:00:00,2020-06-10 16:00:00,04High heat and humidty
2020-06-13,2020-06-13 12:30:00,2020-06-13 12:30:00,04High heat and humidty
2021-05-27,2021-05-27 11:30:00,2021-05-27 14:30:00,04High heat and humidty
2021-05-31,2021-05-31 13:00:00,2021-05-31 13:00:00,04High heat and humidty
2021-06-03,2021-06-03 14:30:00,2021-06-03 16:30:00,04High heat and humidty
2021-06-15,2021-06-15 14:30:00,2021-06-15 15:15:00,04High heat and humidty
2021-06-17,2021-06-17 12:15:00,2021-06-17 18:00:00,04High heat and humidty
2021-06-18,2021-06-18 10:30:00,2021-06-18 19:00:00,04High heat and humidty
2021-06-19,2021-06-19 11:00:00,2021-06-19 11:30:00,04High heat and humidty
2021-06-20,2021-06-20 10:00:00,2021-06-20 18:30:00,04High heat and humidty
2021-06-21,2021-06-21 10:30:00,2021-06-21 11:00:00,04High heat and humidty
2021-06-29,2021-06-29 14:30:00,2021-06-29 14:30:00,04High heat and humidty
2021-06-30,2021-06-30 14:30:00,2021-06-30 15:30:00,04High heat and humidty
2021-07-02,2021-07-02 14:00:00,2021-07-02 14:00:00,04High heat and humidty
2021-07-03,2021-07-03 10:30:00,2021-07-03 10:30:00,04High heat and humidty
2021-07-04,2021-07-04 11:45:00,2021-07-04 12:15:00,04High heat and humidty
2021-07-05,2021-07-05 13:30:00,2021-07-05 17:00:00,04High heat and humidty
2021-07-06,2021-07-06 10:00:00,2021-07-06 10:00:00,04High heat and humidty
2021-07-12,2021-07-12 11:30:00,2021-07-12 11:30:00,04High heat and humidty
2021-07-16,2021-07-16 14:30:00,2021-07-16 14:30:00,04High heat and humidty
2021-07-26,2021-07-26 10:30:00,2021-07-26 12:30:00,04High heat and humidty
2021-07-27,2021-07-27 10:00:00,2021-07-27 10:00:00,04High heat and humidty
2021-07-28,2021-07-28 10:45:00,2021-07-28 11:00:00,04High heat and humidty
2021-07-29,2021-07-29 10:00:00,2021-07-29 10:45:00,04High heat and humidty
2021-07-30,2021-07-30 10:30:00,2021-07-30 11:45:00,04High heat and humidty
2021-07-31,2021-07-31 16:45:00,2021-07-31 17:00:00,04High heat and humidty
2021-08-01,2021-08-01 11:00:00,2021-08-01 16:45:00,04High heat and humidty
2021-08-06,2021-08-06 12:30:00,2021-08-06 12:45:00,04High heat and humidty
2021-08-08,2021-08-08 13:00:00,2021-08-08 13:00:00,04High heat and humidty
2021-08-11,2021-08-11 17:00:00,2021-08-11 17:00:00,04High heat and humidty
2021-08-12,2021-08-12 14:45:00,2021-08-12 14:45:00,04High heat and humidty
2021-08-13,2021-08-13 12:00:00,2021-08-13 15:00:00,04High heat and humidty
2021-08-16,2021-08-16 14:45:00,2021-08-16 15:15:00,04High heat and humidty
2021-08-21,2021-08-21 12:30:00,2021-08-21 12:30:00,04High heat and humidty
2021-08-25,2021-08-25 11:00:00,2021-08-25 11:00:00,04High heat and humidty
2021-08-30,2021-08-30 11:30:00,2021-08-30 11:30:00,04High heat and humidty
2021-09-01,2021-09-01 12:30:00,2021-09-01 12:30:00,04High heat and humidty
2021-09-06,2021-09-06 10:00:00,2021-09-06 11:00:00,04High heat and humidty
2021-09-08,2021-09-08 10:30:00,2021-09-08 11:00:00,04High heat and humidty
2021-09-10,2021-09-10 11:30:00,2021-09-10 17:00:00,04High heat and humidty
2021-09-11,2021-09-11 11:00:00,2021-09-11 11:00:00,04High heat and humidty
2021-09-18,2021-09-18 13:00:00,2021-09-18 13:00:00,04High heat and humidty
2021-09-20,2021-09-20 14:00:00,2021-09-20 15:45:00,04High heat and humidty
2021-09-29,2021-09-29 11:00:00,2021-09-29 19:30:00,04High heat and humidty
2021-10-01,2021-10-01 10:30:00,2021-10-01 11:00:00,04High heat and humidty
2022-05-28,2022-05-28 13:30:00,2022-05-28 14:00:00,04High heat and humidty
2022-05-30,2022-05-30 14:00:00,2022-05-30 14:00:00,04High heat and humidty
2022-06-03,2022-06-03 12:30:00,2022-06-03 12:30:00,04High heat and humidty
2022-06-13,2022-06-13 14:30:00,2022-06-13 14:30:00,04High heat and humidty
2022-06-22,2022-06-22 11:30:00,2022-06-22 15:30:00,04High heat and humidty
2022-06-23,2022-06-23 19:00:00,2022-06-23 19:00:00,04High heat and humidty
2022-06-27,2022-06-27 12:00:00,2022-06-27 12:00:00,04High heat and humidty
2022-06-28,2022-06-28 19:00:00,2022-06-28 19:00:00,04High heat and humidty
2022-07-08,2022-07-08 12:15:00,2022-07-08 13:00:00,04High heat and humidty
2022-07-09,2022-07-09 14:00:00,2022-07-09 14:15:00,04High heat and humidty
2022-07-10,2022-07-10 13:00:00,2022-07-10 13:00:00,04High heat and humidty
2022-07-11,2022-07-11 11:15:00,2022-07-11 11:15:00,04High heat and humidty
2022-07-15,2022-07-15 11:30:00,2022-07-15 12:15:00,04High heat and humidty
2022-07-17,2022-07-17 11:30:00,2022-07-17 11:30:00,04High heat and humidty
2022-07-18,2022-07-18 11:30:00,2022-07-18 12:30:00,04High heat and humidty
2022-07-19,2022-07-19 15:00:00,2022-07-19 17:30:00,04High heat and humidty
2022-07-20,2022-07-20 11:45:00,2022-07-20 11:45:00,04High heat and humidty
2022-07-24,2022-07-24 20:45:00,2022-07-24 22:45:00,04High heat and humidty
2022-07-25,2022-07-25 08:45:00,2022-07-25 10:00:00,04High heat and humidty
2022-07-26,2022-07-26 09:00:00,2022-07-26 09:00:00,04High heat and humidty
2022-07-27,2022-07-27 21:30:00,2022-07-27 21:30:00,04High heat and humidty
2022-07-28,2022-07-28 23:00:00,2022-07-28 23:45:00,04High heat and humidty
2022-07-29,2022-07-29 00:00:00,2022-07-29 09:45:00,04High heat and humidty
2022-07-30,2022-07-30 09:45:00,2022-07-30 09:45:00,04High heat and humidty
2022-08-03,2022-08-03 16:30:00,2022-08-03 16:30:00,04High heat and humidty
2022-08-08,2022-08-08 12:00:00,2022-08-08 12:00:00,04High heat and humidty
2022-08-15,2022-08-15 10:00:00,2022-08-15 10:00:00,04High heat and humidty
2022-08-17,2022-08-17 16:00:00,2022-08-17 16:00:00,04High heat and humidty
2022-08-18,2022-08-18 16:30:00,2022-08-18 16:30:00,04High heat and humidty
2022-08-19,2022-08-19 13:30:00,2022-08-19 13:30:00,04High heat and humidty
2022-08-23,2022-08-23 12:00:00,2022-08-23 20:15:00,04High heat and humidty
2022-08-24,2022-08-24 09:00:00,2022-08-24 12:30:00,04High heat and humidty
2022-08-26,2022-08-26 12:15:00,2022-08-26 12:30:00,04High heat and humidty
2022-08-28,2022-08-28 11:00:00,2022-08-28 11:00:00,04High heat and humidty
2022-08-29,2022-08-29 14:45:00,2022-08-29 17:30:00,04High heat and humidty
2022-08-31,2022-08-31 12:00:00,2022-08-31 15:00:00,04High heat and humidty
2022-09-10,2022-09-10 11:30:00,2022-09-10 11:30:00,04High heat and humidty
2022-10-02,2022-10-02 15:00:00,2022-10-02 15:00:00,04High heat and humidty
2022-10-03,2022-10-03 13:00:00,2022-10-03 13:45:00,04High heat and humidty
2022-10-04,2022-10-04 18:30:00,2022-10-04 18:30:00,04High heat and humidty
2022-10-05,2022-10-05 13:00:00,2022-10-05 13:00:00,04High heat and humidty
2022-10-06,2022-10-06 14:30:00,2022-10-06 14:30:00,04High heat and humidty
