Time,Start Time,End Time,Weather
2016-08-02,2016-08-02 07:30:00,2016-08-02 07:45:00,16Heavy Rain Shower with Windy
2019-03-03,2019-03-03 05:00:00,2019-03-03 05:15:00,16Heavy Rain Shower with Windy
2019-03-06,2019-03-06 11:00:00,2019-03-06 11:15:00,16Heavy Rain Shower with Windy
2022-05-11,2022-05-11 14:00:00,2022-05-11 14:15:00,16Heavy Rain Shower with Windy
2022-08-20,2022-08-20 14:30:00,2022-08-20 14:45:00,16Heavy Rain Shower with Windy
