Time,Start Time,End Time,Weather
2019-04-27,2019-04-27 00:00:00,2019-04-27 14:45:00,17Heavy T-Storm
2019-04-29,2019-04-29 15:30:00,2019-04-29 15:45:00,17Heavy T-Storm
2019-05-20,2019-05-20 06:00:00,2019-05-20 06:15:00,17Heavy T-Storm
2019-05-26,2019-05-26 03:00:00,2019-05-26 03:15:00,17Heavy T-Storm
2019-06-01,2019-06-01 22:00:00,2019-06-01 22:15:00,17Heavy T-Storm
2019-06-02,2019-06-02 20:30:00,2019-06-02 20:45:00,17Heavy T-Storm
2019-06-04,2019-06-04 16:00:00,2019-06-04 16:45:00,17Heavy T-Storm
2019-06-12,2019-06-12 17:30:00,2019-06-12 17:45:00,17Heavy T-Storm
2019-06-13,2019-06-13 01:00:00,2019-06-13 01:15:00,17Heavy T-Storm
2019-06-18,2019-06-18 07:30:00,2019-06-18 07:45:00,17Heavy T-Storm
2019-06-26,2019-06-26 09:00:00,2019-06-26 09:45:00,17Heavy T-Storm
2019-07-19,2019-07-19 16:00:00,2019-07-19 16:15:00,17Heavy T-Storm
2019-07-21,2019-07-21 15:00:00,2019-07-21 15:15:00,17Heavy T-Storm
2019-07-22,2019-07-22 13:30:00,2019-07-22 14:15:00,17Heavy T-Storm
2019-07-23,2019-07-23 12:30:00,2019-07-23 12:45:00,17Heavy T-Storm
2019-08-15,2019-08-15 02:00:00,2019-08-15 02:45:00,17Heavy T-Storm
2019-08-17,2019-08-17 14:00:00,2019-08-17 15:45:00,17Heavy T-Storm
2019-08-25,2019-08-25 17:00:00,2019-08-25 17:45:00,17Heavy T-Storm
2019-08-26,2019-08-26 04:00:00,2019-08-26 04:15:00,17Heavy T-Storm
2019-09-01,2019-09-01 16:30:00,2019-09-01 16:45:00,17Heavy T-Storm
2019-10-09,2019-10-09 04:30:00,2019-10-09 04:45:00,17Heavy T-Storm
2020-02-14,2020-02-14 07:00:00,2020-02-14 07:15:00,17Heavy T-Storm
2020-04-22,2020-04-22 18:30:00,2020-04-22 18:45:00,17Heavy T-Storm
2020-05-11,2020-05-11 19:30:00,2020-05-11 19:45:00,17Heavy T-Storm
2020-05-17,2020-05-17 20:30:00,2020-05-17 20:45:00,17Heavy T-Storm
2020-05-20,2020-05-20 23:00:00,2020-05-20 23:15:00,17Heavy T-Storm
2020-05-21,2020-05-21 00:30:00,2020-05-21 00:45:00,17Heavy T-Storm
2020-05-22,2020-05-22 00:30:00,2020-05-22 03:45:00,17Heavy T-Storm
2020-05-31,2020-05-31 14:00:00,2020-05-31 14:45:00,17Heavy T-Storm
2020-06-01,2020-06-01 11:30:00,2020-06-01 17:15:00,17Heavy T-Storm
2020-06-05,2020-06-05 16:00:00,2020-06-05 16:45:00,17Heavy T-Storm
2020-06-08,2020-06-08 10:00:00,2020-06-08 10:15:00,17Heavy T-Storm
2020-06-09,2020-06-09 16:30:00,2020-06-09 18:45:00,17Heavy T-Storm
2020-06-25,2020-06-25 18:30:00,2020-06-25 18:45:00,17Heavy T-Storm
2020-07-01,2020-07-01 14:30:00,2020-07-01 14:45:00,17Heavy T-Storm
2020-07-03,2020-07-03 14:00:00,2020-07-03 14:15:00,17Heavy T-Storm
2020-08-04,2020-08-04 17:30:00,2020-08-04 17:45:00,17Heavy T-Storm
2020-08-12,2020-08-12 03:30:00,2020-08-12 04:15:00,17Heavy T-Storm
2020-08-18,2020-08-18 20:00:00,2020-08-18 20:15:00,17Heavy T-Storm
2020-08-20,2020-08-20 16:00:00,2020-08-20 16:15:00,17Heavy T-Storm
2020-08-26,2020-08-26 17:00:00,2020-08-26 18:45:00,17Heavy T-Storm
2020-08-31,2020-08-31 04:30:00,2020-08-31 05:45:00,17Heavy T-Storm
2020-09-01,2020-09-01 17:30:00,2020-09-01 17:45:00,17Heavy T-Storm
2020-09-04,2020-09-04 09:30:00,2020-09-04 19:15:00,17Heavy T-Storm
2020-09-05,2020-09-05 10:00:00,2020-09-05 10:15:00,17Heavy T-Storm
2020-09-07,2020-09-07 16:00:00,2020-09-07 16:15:00,17Heavy T-Storm
2020-09-12,2020-09-12 00:30:00,2020-09-12 02:15:00,17Heavy T-Storm
2020-09-13,2020-09-13 15:00:00,2020-09-13 15:45:00,17Heavy T-Storm
2020-09-15,2020-09-15 13:00:00,2020-09-15 14:15:00,17Heavy T-Storm
2020-09-16,2020-09-16 17:00:00,2020-09-16 17:15:00,17Heavy T-Storm
2020-09-18,2020-09-18 16:30:00,2020-09-18 16:45:00,17Heavy T-Storm
2020-09-19,2020-09-19 15:00:00,2020-09-19 15:15:00,17Heavy T-Storm
2020-09-21,2020-09-21 18:30:00,2020-09-21 19:45:00,17Heavy T-Storm
2020-09-22,2020-09-22 19:30:00,2020-09-22 19:45:00,17Heavy T-Storm
2021-03-06,2021-03-06 12:00:00,2021-03-06 12:45:00,17Heavy T-Storm
2021-05-02,2021-05-02 15:00:00,2021-05-02 16:15:00,17Heavy T-Storm
2021-05-04,2021-05-04 16:00:00,2021-05-04 16:45:00,17Heavy T-Storm
2021-05-14,2021-05-14 09:30:00,2021-05-14 13:45:00,17Heavy T-Storm
2021-05-25,2021-05-25 17:00:00,2021-05-25 17:15:00,17Heavy T-Storm
2021-05-26,2021-05-26 03:00:00,2021-05-26 07:45:00,17Heavy T-Storm
2021-05-31,2021-05-31 14:30:00,2021-05-31 18:15:00,17Heavy T-Storm
2021-06-01,2021-06-01 12:00:00,2021-06-01 16:15:00,17Heavy T-Storm
2021-06-02,2021-06-02 16:30:00,2021-06-02 18:45:00,17Heavy T-Storm
2021-06-04,2021-06-04 02:30:00,2021-06-04 02:45:00,17Heavy T-Storm
2021-06-10,2021-06-10 12:30:00,2021-06-10 12:45:00,17Heavy T-Storm
2021-06-13,2021-06-13 16:30:00,2021-06-13 16:45:00,17Heavy T-Storm
2021-06-16,2021-06-16 17:30:00,2021-06-16 17:45:00,17Heavy T-Storm
2021-06-19,2021-06-19 21:30:00,2021-06-19 22:15:00,17Heavy T-Storm
2021-06-21,2021-06-21 21:30:00,2021-06-21 22:15:00,17Heavy T-Storm
2021-06-22,2021-06-22 03:00:00,2021-06-22 04:15:00,17Heavy T-Storm
2021-06-24,2021-06-24 21:00:00,2021-06-24 21:45:00,17Heavy T-Storm
2021-07-16,2021-07-16 18:30:00,2021-07-16 19:15:00,17Heavy T-Storm
2021-08-07,2021-08-07 15:30:00,2021-08-07 16:15:00,17Heavy T-Storm
2021-08-14,2021-08-14 13:30:00,2021-08-14 13:45:00,17Heavy T-Storm
2021-09-14,2021-09-14 05:00:00,2021-09-14 05:45:00,17Heavy T-Storm
2021-09-16,2021-09-16 14:30:00,2021-09-16 14:45:00,17Heavy T-Storm
2021-09-18,2021-09-18 19:30:00,2021-09-18 19:45:00,17Heavy T-Storm
2021-09-30,2021-09-30 05:30:00,2021-09-30 05:45:00,17Heavy T-Storm
2021-10-01,2021-10-01 13:00:00,2021-10-01 13:15:00,17Heavy T-Storm
2022-03-27,2022-03-27 17:30:00,2022-03-27 17:45:00,17Heavy T-Storm
2022-04-23,2022-04-23 18:30:00,2022-04-23 23:15:00,17Heavy T-Storm
2022-05-11,2022-05-11 15:00:00,2022-05-11 15:15:00,17Heavy T-Storm
2022-05-27,2022-05-27 12:30:00,2022-05-27 13:15:00,17Heavy T-Storm
2022-05-29,2022-05-29 13:30:00,2022-05-29 13:45:00,17Heavy T-Storm
2022-05-31,2022-05-31 13:00:00,2022-05-31 13:15:00,17Heavy T-Storm
2022-06-01,2022-06-01 12:30:00,2022-06-01 12:45:00,17Heavy T-Storm
2022-06-03,2022-06-03 14:30:00,2022-06-03 14:45:00,17Heavy T-Storm
2022-06-06,2022-06-06 16:30:00,2022-06-06 17:15:00,17Heavy T-Storm
2022-06-07,2022-06-07 16:00:00,2022-06-07 16:15:00,17Heavy T-Storm
2022-06-14,2022-06-14 08:00:00,2022-06-14 11:15:00,17Heavy T-Storm
2022-06-15,2022-06-15 18:00:00,2022-06-15 18:15:00,17Heavy T-Storm
2022-06-16,2022-06-16 19:00:00,2022-06-16 19:15:00,17Heavy T-Storm
2022-06-19,2022-06-19 08:00:00,2022-06-19 08:45:00,17Heavy T-Storm
2022-06-26,2022-06-26 15:00:00,2022-06-26 15:15:00,17Heavy T-Storm
2022-07-07,2022-07-07 12:30:00,2022-07-07 15:15:00,17Heavy T-Storm
2022-07-08,2022-07-08 17:30:00,2022-07-08 17:45:00,17Heavy T-Storm
2022-07-30,2022-07-30 15:30:00,2022-07-30 15:45:00,17Heavy T-Storm
2022-08-03,2022-08-03 17:30:00,2022-08-03 17:45:00,17Heavy T-Storm
2022-08-08,2022-08-08 16:30:00,2022-08-08 16:45:00,17Heavy T-Storm
2022-08-19,2022-08-19 21:00:00,2022-08-19 21:15:00,17Heavy T-Storm
2022-08-20,2022-08-20 16:00:00,2022-08-20 16:15:00,17Heavy T-Storm
2022-08-28,2022-08-28 20:30:00,2022-08-28 20:45:00,17Heavy T-Storm
2022-09-01,2022-09-01 01:00:00,2022-09-01 01:15:00,17Heavy T-Storm
2022-09-08,2022-09-08 16:30:00,2022-09-08 20:15:00,17Heavy T-Storm
