Time,Start Time,End Time,Weather
2015-08-21,2015-08-21 14:30:00,2015-08-21 16:15:00,02High temperature
2015-08-22,2015-08-22 12:00:00,2015-08-22 17:00:00,02High temperature
2015-08-23,2015-08-23 11:30:00,2015-08-23 17:00:00,02High temperature
2015-08-24,2015-08-24 10:30:00,2015-08-24 17:30:00,02High temperature
2015-08-25,2015-08-25 13:30:00,2015-08-25 19:00:00,02High temperature
2015-08-26,2015-08-26 10:45:00,2015-08-26 18:00:00,02High temperature
2015-08-27,2015-08-27 13:30:00,2015-08-27 16:15:00,02High temperature
2015-09-04,2015-09-04 16:30:00,2015-09-04 16:45:00,02High temperature
2015-09-05,2015-09-05 12:30:00,2015-09-05 17:15:00,02High temperature
2015-09-06,2015-09-06 17:00:00,2015-09-06 17:00:00,02High temperature
2015-09-12,2015-09-12 12:00:00,2015-09-12 12:00:00,02High temperature
2015-09-17,2015-09-17 14:15:00,2015-09-17 16:00:00,02High temperature
2015-09-18,2015-09-18 16:00:00,2015-09-18 16:00:00,02High temperature
2015-09-19,2015-09-19 13:00:00,2015-09-19 16:00:00,02High temperature
2015-09-23,2015-09-23 14:00:00,2015-09-23 16:15:00,02High temperature
2015-09-24,2015-09-24 14:30:00,2015-09-24 15:15:00,02High temperature
2015-09-25,2015-09-25 11:00:00,2015-09-25 16:00:00,02High temperature
2015-09-26,2015-09-26 13:00:00,2015-09-26 14:30:00,02High temperature
2015-09-29,2015-09-29 13:30:00,2015-09-29 16:00:00,02High temperature
2015-10-01,2015-10-01 15:30:00,2015-10-01 15:30:00,02High temperature
2015-10-23,2015-10-23 14:00:00,2015-10-23 14:30:00,02High temperature
2016-05-25,2016-05-25 14:00:00,2016-05-25 16:30:00,02High temperature
2016-05-26,2016-05-26 16:00:00,2016-05-26 16:00:00,02High temperature
2016-05-31,2016-05-31 14:30:00,2016-05-31 14:30:00,02High temperature
2016-06-01,2016-06-01 12:15:00,2016-06-01 18:30:00,02High temperature
2016-06-02,2016-06-02 11:30:00,2016-06-02 17:00:00,02High temperature
2016-06-03,2016-06-03 11:15:00,2016-06-03 16:45:00,02High temperature
2016-06-07,2016-06-07 13:00:00,2016-06-07 17:00:00,02High temperature
2016-06-14,2016-06-14 14:15:00,2016-06-14 14:30:00,02High temperature
2016-06-17,2016-06-17 15:00:00,2016-06-17 15:15:00,02High temperature
2016-06-18,2016-06-18 14:30:00,2016-06-18 14:45:00,02High temperature
2016-06-19,2016-06-19 12:00:00,2016-06-19 18:00:00,02High temperature
2016-06-20,2016-06-20 10:30:00,2016-06-20 17:00:00,02High temperature
2016-06-21,2016-06-21 13:45:00,2016-06-21 16:00:00,02High temperature
2016-06-23,2016-06-23 14:45:00,2016-06-23 19:00:00,02High temperature
2016-06-24,2016-06-24 14:15:00,2016-06-24 17:45:00,02High temperature
2016-06-25,2016-06-25 13:30:00,2016-06-25 15:45:00,02High temperature
2016-06-26,2016-06-26 10:45:00,2016-06-26 15:15:00,02High temperature
2016-06-27,2016-06-27 12:00:00,2016-06-27 14:00:00,02High temperature
2016-07-07,2016-07-07 13:00:00,2016-07-07 18:30:00,02High temperature
2016-07-08,2016-07-08 10:30:00,2016-07-08 22:00:00,02High temperature
2016-07-09,2016-07-09 09:00:00,2016-07-09 20:00:00,02High temperature
2016-07-14,2016-07-14 14:30:00,2016-07-14 14:30:00,02High temperature
2016-07-17,2016-07-17 13:30:00,2016-07-17 17:15:00,02High temperature
2016-07-18,2016-07-18 12:15:00,2016-07-18 13:45:00,02High temperature
2016-07-19,2016-07-19 12:15:00,2016-07-19 12:45:00,02High temperature
2016-07-20,2016-07-20 11:45:00,2016-07-20 16:00:00,02High temperature
2016-07-21,2016-07-21 16:00:00,2016-07-21 18:30:00,02High temperature
2016-07-22,2016-07-22 12:30:00,2016-07-22 18:45:00,02High temperature
2016-07-23,2016-07-23 12:30:00,2016-07-23 19:15:00,02High temperature
2016-07-24,2016-07-24 10:00:00,2016-07-24 19:00:00,02High temperature
2016-07-25,2016-07-25 10:45:00,2016-07-25 20:00:00,02High temperature
2016-07-26,2016-07-26 11:00:00,2016-07-26 16:15:00,02High temperature
2016-07-27,2016-07-27 11:00:00,2016-07-27 11:30:00,02High temperature
2016-07-28,2016-07-28 13:30:00,2016-07-28 17:45:00,02High temperature
2016-07-29,2016-07-29 11:45:00,2016-07-29 19:00:00,02High temperature
2016-07-30,2016-07-30 10:15:00,2016-07-30 15:00:00,02High temperature
2016-07-31,2016-07-31 12:30:00,2016-07-31 17:45:00,02High temperature
2016-08-01,2016-08-01 11:00:00,2016-08-01 16:00:00,02High temperature
2016-08-05,2016-08-05 13:00:00,2016-08-05 17:30:00,02High temperature
2016-08-06,2016-08-06 12:45:00,2016-08-06 20:30:00,02High temperature
2016-08-07,2016-08-07 11:30:00,2016-08-07 17:45:00,02High temperature
2016-08-08,2016-08-08 09:30:00,2016-08-08 16:00:00,02High temperature
2016-08-09,2016-08-09 14:30:00,2016-08-09 14:30:00,02High temperature
2016-08-11,2016-08-11 16:00:00,2016-08-11 16:15:00,02High temperature
2016-08-20,2016-08-20 13:00:00,2016-08-20 17:30:00,02High temperature
2016-08-22,2016-08-22 13:00:00,2016-08-22 18:00:00,02High temperature
2016-08-23,2016-08-23 11:45:00,2016-08-23 18:30:00,02High temperature
2016-08-25,2016-08-25 11:30:00,2016-08-25 18:30:00,02High temperature
2016-08-26,2016-08-26 12:00:00,2016-08-26 15:15:00,02High temperature
2016-08-30,2016-08-30 15:00:00,2016-08-30 15:00:00,02High temperature
2016-09-01,2016-09-01 12:30:00,2016-09-01 17:00:00,02High temperature
2016-09-05,2016-09-05 12:30:00,2016-09-05 15:00:00,02High temperature
2016-09-06,2016-09-06 12:45:00,2016-09-06 13:00:00,02High temperature
2016-09-12,2016-09-12 14:30:00,2016-09-12 14:30:00,02High temperature
2016-09-16,2016-09-16 14:30:00,2016-09-16 16:15:00,02High temperature
2016-09-17,2016-09-17 15:00:00,2016-09-17 15:00:00,02High temperature
2016-09-19,2016-09-19 15:00:00,2016-09-19 17:00:00,02High temperature
2016-09-24,2016-09-24 13:30:00,2016-09-24 13:30:00,02High temperature
2016-09-25,2016-09-25 15:30:00,2016-09-25 15:30:00,02High temperature
2016-09-26,2016-09-26 13:30:00,2016-09-26 17:00:00,02High temperature
2016-09-27,2016-09-27 10:15:00,2016-09-27 21:30:00,02High temperature
2016-09-28,2016-09-28 13:30:00,2016-09-28 13:30:00,02High temperature
2016-10-16,2016-10-16 14:30:00,2016-10-16 14:30:00,02High temperature
2017-04-17,2017-04-17 14:30:00,2017-04-17 14:30:00,02High temperature
2017-05-06,2017-05-06 15:00:00,2017-05-06 15:30:00,02High temperature
2017-05-28,2017-05-28 14:30:00,2017-05-28 17:30:00,02High temperature
2017-05-31,2017-05-31 13:30:00,2017-05-31 17:00:00,02High temperature
2017-06-01,2017-06-01 12:15:00,2017-06-01 17:00:00,02High temperature
2017-06-02,2017-06-02 15:15:00,2017-06-02 15:45:00,02High temperature
2017-06-03,2017-06-03 11:15:00,2017-06-03 15:15:00,02High temperature
2017-06-05,2017-06-05 11:00:00,2017-06-05 11:00:00,02High temperature
2017-06-06,2017-06-06 12:00:00,2017-06-06 17:30:00,02High temperature
2017-06-07,2017-06-07 14:00:00,2017-06-07 14:00:00,02High temperature
2017-06-08,2017-06-08 14:30:00,2017-06-08 14:30:00,02High temperature
2017-06-11,2017-06-11 11:00:00,2017-06-11 18:15:00,02High temperature
2017-06-12,2017-06-12 11:00:00,2017-06-12 13:30:00,02High temperature
2017-06-15,2017-06-15 13:00:00,2017-06-15 16:30:00,02High temperature
2017-06-23,2017-06-23 12:30:00,2017-06-23 12:30:00,02High temperature
2017-06-25,2017-06-25 13:00:00,2017-06-25 16:00:00,02High temperature
2017-06-26,2017-06-26 12:30:00,2017-06-26 15:30:00,02High temperature
2017-06-27,2017-06-27 15:30:00,2017-06-27 15:30:00,02High temperature
2017-06-28,2017-06-28 15:30:00,2017-06-28 16:15:00,02High temperature
2017-06-29,2017-06-29 13:30:00,2017-06-29 13:30:00,02High temperature
2017-06-30,2017-06-30 15:45:00,2017-06-30 16:00:00,02High temperature
2017-07-11,2017-07-11 16:30:00,2017-07-11 17:00:00,02High temperature
2017-07-12,2017-07-12 12:15:00,2017-07-12 13:00:00,02High temperature
2017-07-13,2017-07-13 12:30:00,2017-07-13 12:45:00,02High temperature
2017-07-14,2017-07-14 11:30:00,2017-07-14 15:15:00,02High temperature
2017-07-15,2017-07-15 14:45:00,2017-07-15 15:00:00,02High temperature
2017-07-16,2017-07-16 14:00:00,2017-07-16 14:15:00,02High temperature
2017-07-22,2017-07-22 12:45:00,2017-07-22 16:30:00,02High temperature
2017-07-25,2017-07-25 13:15:00,2017-07-25 18:00:00,02High temperature
2017-07-26,2017-07-26 10:00:00,2017-07-26 16:30:00,02High temperature
2017-07-27,2017-07-27 15:45:00,2017-07-27 18:15:00,02High temperature
2017-07-28,2017-07-28 10:30:00,2017-07-28 19:00:00,02High temperature
2017-07-29,2017-07-29 11:15:00,2017-07-29 20:45:00,02High temperature
2017-07-30,2017-07-30 10:45:00,2017-07-30 20:15:00,02High temperature
2017-07-31,2017-07-31 09:30:00,2017-07-31 20:30:00,02High temperature
2017-08-01,2017-08-01 10:45:00,2017-08-01 17:45:00,02High temperature
2017-08-05,2017-08-05 14:45:00,2017-08-05 16:15:00,02High temperature
2017-08-06,2017-08-06 11:00:00,2017-08-06 19:00:00,02High temperature
2017-08-07,2017-08-07 11:00:00,2017-08-07 18:45:00,02High temperature
2017-08-08,2017-08-08 12:30:00,2017-08-08 18:30:00,02High temperature
2017-08-09,2017-08-09 12:00:00,2017-08-09 18:30:00,02High temperature
2017-08-10,2017-08-10 11:00:00,2017-08-10 13:30:00,02High temperature
2017-08-11,2017-08-11 11:00:00,2017-08-11 11:00:00,02High temperature
2017-08-12,2017-08-12 12:00:00,2017-08-12 16:15:00,02High temperature
2017-08-13,2017-08-13 11:00:00,2017-08-13 15:45:00,02High temperature
2017-08-14,2017-08-14 12:00:00,2017-08-14 18:30:00,02High temperature
2017-08-15,2017-08-15 10:00:00,2017-08-15 16:00:00,02High temperature
2017-08-16,2017-08-16 12:00:00,2017-08-16 15:00:00,02High temperature
2017-08-17,2017-08-17 11:00:00,2017-08-17 14:45:00,02High temperature
2017-08-18,2017-08-18 10:45:00,2017-08-18 18:00:00,02High temperature
2017-08-19,2017-08-19 12:00:00,2017-08-19 18:30:00,02High temperature
2017-08-20,2017-08-20 11:45:00,2017-08-20 20:15:00,02High temperature
2017-08-21,2017-08-21 10:30:00,2017-08-21 22:30:00,02High temperature
2017-08-22,2017-08-22 10:15:00,2017-08-22 18:15:00,02High temperature
2017-08-24,2017-08-24 13:30:00,2017-08-24 13:30:00,02High temperature
2017-08-25,2017-08-25 13:30:00,2017-08-25 13:30:00,02High temperature
2017-08-26,2017-08-26 14:00:00,2017-08-26 15:45:00,02High temperature
2017-08-29,2017-08-29 12:30:00,2017-08-29 18:00:00,02High temperature
2017-08-30,2017-08-30 11:15:00,2017-08-30 18:15:00,02High temperature
2017-08-31,2017-08-31 12:00:00,2017-08-31 15:30:00,02High temperature
2017-09-01,2017-09-01 14:30:00,2017-09-01 17:00:00,02High temperature
2017-09-02,2017-09-02 13:00:00,2017-09-02 15:45:00,02High temperature
2017-09-03,2017-09-03 12:15:00,2017-09-03 18:00:00,02High temperature
2017-09-06,2017-09-06 15:30:00,2017-09-06 17:15:00,02High temperature
2017-09-11,2017-09-11 12:30:00,2017-09-11 17:00:00,02High temperature
2017-09-12,2017-09-12 12:30:00,2017-09-12 15:30:00,02High temperature
2017-09-13,2017-09-13 14:30:00,2017-09-13 17:00:00,02High temperature
2017-09-14,2017-09-14 15:15:00,2017-09-14 15:30:00,02High temperature
2017-09-16,2017-09-16 12:00:00,2017-09-16 16:30:00,02High temperature
2017-09-17,2017-09-17 11:00:00,2017-09-17 17:00:00,02High temperature
2017-09-18,2017-09-18 13:00:00,2017-09-18 17:30:00,02High temperature
2017-09-19,2017-09-19 12:15:00,2017-09-19 12:45:00,02High temperature
2017-09-20,2017-09-20 12:00:00,2017-09-20 17:00:00,02High temperature
2017-09-21,2017-09-21 14:30:00,2017-09-21 17:30:00,02High temperature
2017-09-22,2017-09-22 13:45:00,2017-09-22 14:45:00,02High temperature
2017-09-23,2017-09-23 16:00:00,2017-09-23 16:00:00,02High temperature
2017-09-25,2017-09-25 12:30:00,2017-09-25 17:00:00,02High temperature
2017-09-26,2017-09-26 11:45:00,2017-09-26 15:15:00,02High temperature
2017-09-27,2017-09-27 11:30:00,2017-09-27 18:45:00,02High temperature
2017-09-28,2017-09-28 10:15:00,2017-09-28 18:30:00,02High temperature
2017-09-29,2017-09-29 11:00:00,2017-09-29 16:00:00,02High temperature
2017-10-01,2017-10-01 13:00:00,2017-10-01 13:00:00,02High temperature
2017-10-02,2017-10-02 11:00:00,2017-10-02 16:00:00,02High temperature
2017-10-03,2017-10-03 10:30:00,2017-10-03 19:30:00,02High temperature
2017-10-04,2017-10-04 15:00:00,2017-10-04 15:00:00,02High temperature
2017-10-06,2017-10-06 14:00:00,2017-10-06 14:00:00,02High temperature
2017-10-07,2017-10-07 14:30:00,2017-10-07 16:00:00,02High temperature
2017-10-08,2017-10-08 12:30:00,2017-10-08 15:45:00,02High temperature
2017-10-09,2017-10-09 12:30:00,2017-10-09 17:00:00,02High temperature
2017-10-10,2017-10-10 12:45:00,2017-10-10 15:15:00,02High temperature
2017-10-11,2017-10-11 13:00:00,2017-10-11 19:00:00,02High temperature
2018-05-14,2018-05-14 15:00:00,2018-05-14 17:30:00,02High temperature
2018-05-15,2018-05-15 16:30:00,2018-05-15 16:30:00,02High temperature
2018-05-17,2018-05-17 15:30:00,2018-05-17 16:00:00,02High temperature
2018-05-18,2018-05-18 13:00:00,2018-05-18 17:15:00,02High temperature
2018-05-19,2018-05-19 13:00:00,2018-05-19 18:30:00,02High temperature
2018-05-20,2018-05-20 10:30:00,2018-05-20 17:30:00,02High temperature
2018-05-21,2018-05-21 12:45:00,2018-05-21 16:45:00,02High temperature
2018-05-22,2018-05-22 13:45:00,2018-05-22 18:00:00,02High temperature
2018-05-23,2018-05-23 12:30:00,2018-05-23 18:45:00,02High temperature
2018-05-24,2018-05-24 11:30:00,2018-05-24 18:00:00,02High temperature
2018-05-25,2018-05-25 11:30:00,2018-05-25 17:30:00,02High temperature
2018-05-26,2018-05-26 13:00:00,2018-05-26 18:30:00,02High temperature
2018-05-27,2018-05-27 11:00:00,2018-05-27 14:30:00,02High temperature
2018-05-28,2018-05-28 13:15:00,2018-05-28 18:00:00,02High temperature
2018-05-29,2018-05-29 12:30:00,2018-05-29 18:30:00,02High temperature
2018-05-30,2018-05-30 11:30:00,2018-05-30 16:30:00,02High temperature
2018-05-31,2018-05-31 11:15:00,2018-05-31 19:00:00,02High temperature
2018-06-01,2018-06-01 12:00:00,2018-06-01 12:00:00,02High temperature
2018-06-10,2018-06-10 13:45:00,2018-06-10 19:00:00,02High temperature
2018-06-11,2018-06-11 16:30:00,2018-06-11 16:30:00,02High temperature
2018-06-16,2018-06-16 14:00:00,2018-06-16 14:30:00,02High temperature
2018-06-17,2018-06-17 13:00:00,2018-06-17 14:00:00,02High temperature
2018-06-18,2018-06-18 15:00:00,2018-06-18 17:45:00,02High temperature
2018-06-19,2018-06-19 16:00:00,2018-06-19 16:00:00,02High temperature
2018-06-20,2018-06-20 11:45:00,2018-06-20 17:30:00,02High temperature
2018-06-21,2018-06-21 14:15:00,2018-06-21 18:00:00,02High temperature
2018-06-27,2018-06-27 16:00:00,2018-06-27 17:30:00,02High temperature
2018-06-28,2018-06-28 14:30:00,2018-06-28 14:45:00,02High temperature
2018-06-29,2018-06-29 11:30:00,2018-06-29 17:15:00,02High temperature
2018-06-30,2018-06-30 15:00:00,2018-06-30 15:45:00,02High temperature
2018-07-01,2018-07-01 11:30:00,2018-07-01 16:00:00,02High temperature
2018-07-02,2018-07-02 13:00:00,2018-07-02 13:00:00,02High temperature
2018-07-04,2018-07-04 13:00:00,2018-07-04 18:30:00,02High temperature
2018-07-05,2018-07-05 11:30:00,2018-07-05 13:00:00,02High temperature
2018-07-09,2018-07-09 14:30:00,2018-07-09 15:15:00,02High temperature
2018-07-10,2018-07-10 13:00:00,2018-07-10 18:30:00,02High temperature
2018-07-11,2018-07-11 13:00:00,2018-07-11 19:15:00,02High temperature
2018-07-12,2018-07-12 12:00:00,2018-07-12 18:30:00,02High temperature
2018-07-16,2018-07-16 13:30:00,2018-07-16 13:30:00,02High temperature
2018-07-17,2018-07-17 12:00:00,2018-07-17 19:30:00,02High temperature
2018-07-18,2018-07-18 13:00:00,2018-07-18 16:00:00,02High temperature
2018-07-19,2018-07-19 13:30:00,2018-07-19 17:30:00,02High temperature
2018-07-20,2018-07-20 12:30:00,2018-07-20 18:00:00,02High temperature
2018-07-21,2018-07-21 12:30:00,2018-07-21 18:00:00,02High temperature
2018-07-22,2018-07-22 11:30:00,2018-07-22 16:00:00,02High temperature
2018-07-28,2018-07-28 13:30:00,2018-07-28 16:45:00,02High temperature
2018-07-29,2018-07-29 12:00:00,2018-07-29 15:30:00,02High temperature
2018-07-30,2018-07-30 14:00:00,2018-07-30 14:00:00,02High temperature
2018-07-31,2018-07-31 12:00:00,2018-07-31 12:30:00,02High temperature
2018-08-01,2018-08-01 11:30:00,2018-08-01 16:30:00,02High temperature
2018-08-04,2018-08-04 15:15:00,2018-08-04 18:00:00,02High temperature
2018-08-06,2018-08-06 14:00:00,2018-08-06 14:15:00,02High temperature
2018-08-07,2018-08-07 11:15:00,2018-08-07 15:45:00,02High temperature
2018-08-08,2018-08-08 12:30:00,2018-08-08 19:45:00,02High temperature
2018-08-09,2018-08-09 10:45:00,2018-08-09 20:30:00,02High temperature
2018-08-12,2018-08-12 13:30:00,2018-08-12 14:30:00,02High temperature
2018-08-13,2018-08-13 11:30:00,2018-08-13 13:45:00,02High temperature
2018-08-14,2018-08-14 12:15:00,2018-08-14 16:30:00,02High temperature
2018-08-17,2018-08-17 13:00:00,2018-08-17 13:00:00,02High temperature
2018-08-21,2018-08-21 12:30:00,2018-08-21 18:00:00,02High temperature
2018-08-22,2018-08-22 13:30:00,2018-08-22 15:00:00,02High temperature
2018-08-23,2018-08-23 13:30:00,2018-08-23 14:30:00,02High temperature
2018-08-24,2018-08-24 12:00:00,2018-08-24 20:00:00,02High temperature
2018-08-25,2018-08-25 12:00:00,2018-08-25 14:30:00,02High temperature
2018-09-03,2018-09-03 14:00:00,2018-09-03 14:00:00,02High temperature
2018-09-04,2018-09-04 14:30:00,2018-09-04 16:45:00,02High temperature
2018-09-05,2018-09-05 12:45:00,2018-09-05 17:30:00,02High temperature
2018-09-06,2018-09-06 15:00:00,2018-09-06 17:00:00,02High temperature
2018-09-11,2018-09-11 15:30:00,2018-09-11 15:30:00,02High temperature
2018-09-14,2018-09-14 12:15:00,2018-09-14 18:30:00,02High temperature
2018-09-15,2018-09-15 10:45:00,2018-09-15 20:30:00,02High temperature
2018-09-18,2018-09-18 14:00:00,2018-09-18 14:00:00,02High temperature
2018-09-19,2018-09-19 14:30:00,2018-09-19 15:30:00,02High temperature
2018-09-20,2018-09-20 11:30:00,2018-09-20 14:15:00,02High temperature
2018-09-21,2018-09-21 14:30:00,2018-09-21 14:30:00,02High temperature
2019-05-16,2019-05-16 12:45:00,2019-05-16 14:45:00,02High temperature
2019-05-17,2019-05-17 12:00:00,2019-05-17 15:00:00,02High temperature
2019-05-18,2019-05-18 12:15:00,2019-05-18 17:30:00,02High temperature
2019-05-19,2019-05-19 13:30:00,2019-05-19 16:15:00,02High temperature
2019-06-06,2019-06-06 12:00:00,2019-06-06 12:30:00,02High temperature
2019-06-07,2019-06-07 16:00:00,2019-06-07 17:30:00,02High temperature
2019-06-08,2019-06-08 12:00:00,2019-06-08 13:30:00,02High temperature
2019-06-09,2019-06-09 14:00:00,2019-06-09 14:00:00,02High temperature
2019-06-17,2019-06-17 15:00:00,2019-06-17 15:00:00,02High temperature
2019-06-19,2019-06-19 14:00:00,2019-06-19 14:00:00,02High temperature
2019-06-20,2019-06-20 11:30:00,2019-06-20 11:30:00,02High temperature
2019-06-21,2019-06-21 12:30:00,2019-06-21 18:45:00,02High temperature
2019-06-22,2019-06-22 11:30:00,2019-06-22 17:30:00,02High temperature
2019-06-23,2019-06-23 13:45:00,2019-06-23 15:00:00,02High temperature
2019-06-27,2019-06-27 16:00:00,2019-06-27 17:00:00,02High temperature
2019-06-28,2019-06-28 11:30:00,2019-06-28 18:30:00,02High temperature
2019-06-29,2019-06-29 12:30:00,2019-06-29 16:00:00,02High temperature
2019-06-30,2019-06-30 13:00:00,2019-06-30 13:45:00,02High temperature
2019-07-01,2019-07-01 11:15:00,2019-07-01 18:45:00,02High temperature
2019-07-02,2019-07-02 11:30:00,2019-07-02 11:30:00,02High temperature
2019-07-05,2019-07-05 14:30:00,2019-07-05 15:30:00,02High temperature
2019-07-06,2019-07-06 12:30:00,2019-07-06 18:00:00,02High temperature
2019-07-07,2019-07-07 12:15:00,2019-07-07 13:30:00,02High temperature
2019-07-08,2019-07-08 13:00:00,2019-07-08 13:00:00,02High temperature
2019-07-09,2019-07-09 14:30:00,2019-07-09 14:30:00,02High temperature
2019-07-11,2019-07-11 16:00:00,2019-07-11 16:00:00,02High temperature
2019-07-14,2019-07-14 12:00:00,2019-07-14 13:45:00,02High temperature
2019-07-15,2019-07-15 13:15:00,2019-07-15 18:00:00,02High temperature
2019-07-16,2019-07-16 12:00:00,2019-07-16 20:30:00,02High temperature
2019-07-17,2019-07-17 13:15:00,2019-07-17 20:00:00,02High temperature
2019-07-18,2019-07-18 10:45:00,2019-07-18 17:45:00,02High temperature
2019-07-19,2019-07-19 10:45:00,2019-07-19 14:15:00,02High temperature
2019-07-20,2019-07-20 14:15:00,2019-07-20 14:45:00,02High temperature
2019-07-25,2019-07-25 15:45:00,2019-07-25 18:00:00,02High temperature
2019-07-26,2019-07-26 12:30:00,2019-07-26 18:30:00,02High temperature
2019-07-27,2019-07-27 13:45:00,2019-07-27 19:30:00,02High temperature
2019-07-28,2019-07-28 11:00:00,2019-07-28 11:30:00,02High temperature
2019-07-29,2019-07-29 12:30:00,2019-07-29 15:15:00,02High temperature
2019-07-30,2019-07-30 13:00:00,2019-07-30 13:00:00,02High temperature
2019-08-04,2019-08-04 12:30:00,2019-08-04 17:30:00,02High temperature
2019-08-05,2019-08-05 13:00:00,2019-08-05 18:30:00,02High temperature
2019-08-06,2019-08-06 14:30:00,2019-08-06 17:00:00,02High temperature
2019-08-07,2019-08-07 13:00:00,2019-08-07 18:45:00,02High temperature
2019-08-08,2019-08-08 12:30:00,2019-08-08 19:45:00,02High temperature
2019-08-09,2019-08-09 09:30:00,2019-08-09 20:45:00,02High temperature
2019-08-10,2019-08-10 10:30:00,2019-08-10 18:15:00,02High temperature
2019-08-11,2019-08-11 14:30:00,2019-08-11 19:15:00,02High temperature
2019-08-12,2019-08-12 10:30:00,2019-08-12 18:30:00,02High temperature
2019-08-13,2019-08-13 12:30:00,2019-08-13 18:15:00,02High temperature
2019-08-14,2019-08-14 12:00:00,2019-08-14 18:30:00,02High temperature
2019-08-15,2019-08-15 14:15:00,2019-08-15 17:00:00,02High temperature
2019-08-16,2019-08-16 13:45:00,2019-08-16 16:30:00,02High temperature
2019-08-19,2019-08-19 12:00:00,2019-08-19 12:00:00,02High temperature
