,Heat Load,NaturalGasBoiler,Lithium Ion Battery,PVsystem,Windsystem,Total Heat Output
2023-01-03 07:15:00,15622.00568334906,15622.005683349062,0.0,0.0,0.0,15622.005683349062
2023-01-03 07:30:00,16932.512582040545,16932.512582040545,0.0,0.0,0.0,16932.512582040545
2023-01-03 07:45:00,18459.0192717958,18459.0192717958,0.0,0.0,0.0,18459.0192717958
2023-01-03 08:00:00,20071.22568015165,20071.22568015165,0.0,0.0,0.0,20071.22568015165
2023-01-03 08:15:00,21680.15619867257,21680.15619867257,0.0,0.0,0.0,21680.15619867257
2023-01-03 08:30:00,23102.163253062387,23102.163253062387,0.0,0.0,0.0,23102.163253062387
2023-01-03 08:45:00,24372.372533543137,24372.372533543137,0.0,0.0,0.0,24372.372533543137
2023-01-03 09:00:00,24861.348564138156,24861.348564138156,0.0,0.0,0.0,24861.348564138156
2023-01-03 09:15:00,25424.76639246943,25424.76639246943,0.0,0.0,0.0,25424.76639246943
2023-01-03 09:30:00,25862.161527762895,25862.161527762895,0.0,0.0,0.0,25862.161527762895
2023-01-03 09:45:00,26240.92916644533,26240.92916644533,0.0,0.0,0.0,26240.92916644533
2023-01-03 10:00:00,26284.030331799608,26284.030331799608,0.0,0.0,0.0,26284.030331799608
2023-01-03 10:15:00,26104.089208794878,26104.089208794878,0.0,0.0,0.0,26104.089208794878
2023-01-03 10:30:00,25614.093985546562,25614.093985546562,0.0,0.0,0.0,25614.093985546562
2023-01-03 10:45:00,25002.55975855179,25002.55975855179,0.0,0.0,0.0,25002.55975855179
2023-01-03 11:00:00,24410.129887381285,24410.129887381285,0.0,0.0,0.0,24410.129887381285
2023-01-03 11:15:00,23916.03928826041,23916.03928826041,0.0,0.0,0.0,23916.03928826041
2023-01-03 11:30:00,23565.43315815246,23565.43315815246,0.0,0.0,0.0,23565.43315815246
2023-01-03 11:45:00,22897.43538335029,22897.43538335029,0.0,0.0,0.0,22897.43538335029
2023-01-03 12:00:00,22403.531396567152,22403.531396567152,0.0,0.0,0.0,22403.531396567152
2023-01-03 12:15:00,21914.69774676917,21914.69774676917,0.0,0.0,0.0,21914.69774676917
2023-01-03 12:30:00,21581.258240281455,21581.258240281455,0.0,0.0,0.0,21581.258240281455
2023-01-03 12:45:00,21381.544002933275,21381.544002933275,0.0,0.0,0.0,21381.544002933275
2023-01-03 13:00:00,21336.342521079736,21336.342521079736,0.0,0.0,0.0,21336.342521079736
2023-01-03 13:15:00,21361.073746691785,21361.073746691785,0.0,0.0,0.0,21361.073746691785
2023-01-03 13:30:00,21438.207558136728,21438.207558136728,0.0,0.0,0.0,21438.207558136728
2023-01-03 13:45:00,21530.440976605605,21530.440976605605,0.0,0.0,0.0,21530.440976605605
2023-01-03 14:00:00,21533.117518550305,21533.117518550305,0.0,0.0,0.0,21533.117518550305
2023-01-03 14:15:00,21466.890252558747,21466.890252558747,0.0,0.0,0.0,21466.890252558747
2023-01-03 14:30:00,21469.525651501048,21469.525651501048,0.0,0.0,0.0,21469.525651501048
2023-01-03 14:45:00,21396.27961844411,21396.27961844411,0.0,0.0,0.0,21396.27961844411
2023-01-03 15:00:00,21453.19526569789,21453.19526569789,0.0,0.0,0.0,21453.19526569789
2023-01-03 15:15:00,21306.3589921664,21306.3589921664,0.0,0.0,0.0,21306.3589921664
2023-01-03 15:30:00,21325.308549330744,21325.308549330744,0.0,0.0,0.0,21325.308549330744
2023-01-03 15:45:00,21212.027451773378,21212.027451773378,0.0,0.0,0.0,21212.027451773378
2023-01-03 16:00:00,21127.86950692211,21127.86950692211,0.0,0.0,0.0,21127.86950692211
2023-01-03 16:15:00,21001.813396753216,21001.813396753216,0.0,0.0,0.0,21001.813396753216
2023-01-03 16:30:00,20874.079892709575,20874.079892709575,0.0,0.0,0.0,20874.079892709575
2023-01-03 16:45:00,20880.234739424744,20880.234739424744,0.0,0.0,0.0,20880.234739424744
2023-01-03 17:00:00,20853.409857485287,20853.409857485287,0.0,0.0,0.0,20853.409857485287
2023-01-03 17:15:00,20839.512781199548,20839.512781199548,0.0,0.0,0.0,20839.512781199548
2023-01-03 17:30:00,20751.07010412193,20751.07010412193,0.0,0.0,0.0,20751.07010412193
2023-01-03 17:45:00,20666.44868332667,20666.44868332667,0.0,0.0,0.0,20666.44868332667
2023-01-03 18:00:00,20640.49401651283,20640.49401651283,0.0,0.0,0.0,20640.49401651283
2023-01-03 18:15:00,20333.32011855579,20333.32011855579,0.0,0.0,0.0,20333.32011855579
2023-01-03 18:30:00,19565.264871707626,19565.264871707626,0.0,0.0,0.0,19565.264871707626
2023-01-03 18:45:00,18720.49084985932,18720.49084985932,0.0,0.0,0.0,18720.49084985932
2023-01-03 19:00:00,17936.45847373882,17936.45847373882,0.0,0.0,0.0,17936.45847373882
