Time,Value
2018-05-24 00:15:00,48.5863
2018-05-24 00:30:00,5.5686
2018-05-24 00:45:00,1.2529
2018-05-24 01:00:00,1.3922
2018-05-24 01:15:00,1.5314
2018-05-24 01:30:00,1.3922
2018-05-24 01:45:00,1.5314
2018-05-24 02:00:00,1.3922
2018-05-24 02:15:00,1.5314
2018-05-24 02:30:00,1.3922
2018-05-24 02:45:00,1.5314
2018-05-24 03:00:00,1.3922
2018-05-24 03:15:00,1.5314
2018-05-24 03:30:00,1.3922
2018-05-24 03:45:00,1.2529
2018-05-24 04:00:00,1.2529
2018-05-24 04:15:00,1.2529
2018-05-24 04:30:00,1.1137
2018-05-24 04:45:00,1.3922
2018-05-24 05:00:00,1.5314
2018-05-24 05:15:00,1.3922
2018-05-24 05:30:00,1.5314
2018-05-24 05:45:00,1.3922
2018-05-24 06:00:00,1.5314
2018-05-24 06:15:00,1.3922
2018-05-24 06:30:00,1.5314
2018-05-24 06:45:00,1.3922
2018-05-24 07:00:00,1.5314
2018-05-24 07:15:00,1.2529
2018-05-24 07:30:00,1.2529
2018-05-24 07:45:00,1.1137
2018-05-24 08:00:00,1.2529
2018-05-24 08:15:00,1.2529
2018-05-24 08:30:00,1.2529
2018-05-24 08:45:00,1.3922
2018-05-24 09:00:00,1.3922
2018-05-24 09:15:00,1.5314
2018-05-24 09:30:00,1.3922
2018-05-24 09:45:00,92.0216
2018-05-24 10:00:00,224.4158
2018-05-24 10:15:00,239.8688
2018-05-24 10:30:00,209.6589
2018-05-24 10:45:00,194.6236
2018-05-24 11:00:00,200.6099
2018-05-24 11:15:00,205.0648
2018-05-24 11:30:00,208.9629
2018-05-24 11:45:00,211.8864
2018-05-24 12:00:00,212.4433
2018-05-24 12:15:00,213.8354
2018-05-24 12:30:00,217.1766
2018-05-24 12:45:00,218.0119
2018-05-24 13:00:00,219.5433
2018-05-24 13:15:00,223.5805
2018-05-24 13:30:00,227.3393
2018-05-24 13:45:00,227.4786
2018-05-24 14:00:00,228.0354
2018-05-24 14:15:00,228.0354
2018-05-24 14:30:00,228.3138
2018-05-24 14:45:00,219.2648
2018-05-24 15:00:00,207.2923
2018-05-24 15:15:00,202.0021
2018-05-24 15:30:00,202.0021
2018-05-24 15:45:00,198.8001
2018-05-24 16:00:00,198.8001
2018-05-24 16:15:00,199.4962
2018-05-24 16:30:00,200.8883
2018-05-24 16:45:00,200.7491
2018-05-24 17:00:00,206.5962
2018-05-24 17:15:00,211.1903
2018-05-24 17:30:00,217.1766
2018-05-24 17:45:00,219.2648
2018-05-24 18:00:00,221.6315
2018-05-24 18:15:00,223.3021
2018-05-24 18:30:00,223.3021
2018-05-24 18:45:00,223.1629
2018-05-24 19:00:00,223.4413
2018-05-24 19:15:00,222.8844
2018-05-24 19:30:00,224.4158
2018-05-24 19:45:00,224.555
2018-05-24 20:00:00,225.2511
2018-05-24 20:15:00,226.0864
2018-05-24 20:30:00,227.757
2018-05-24 20:45:00,228.7315
2018-05-24 21:00:00,229.706
2018-05-24 21:15:00,230.1237
2018-05-24 21:30:00,222.8844
2018-05-24 21:45:00,215.2276
2018-05-24 22:00:00,205.9001
2018-05-24 22:15:00,190.8648
2018-05-24 22:30:00,173.6021
2018-05-24 22:45:00,107.8922
2018-05-24 23:00:00,48.5863
2018-05-24 23:15:00,48.4471
2018-05-24 23:30:00,48.4471
2018-05-24 23:45:00,48.5863
2018-05-25 00:00:00,48.5863
2018-05-25 00:15:00,48.4471
2018-05-25 00:30:00,48.3079
2018-05-25 00:45:00,48.3079
2018-05-25 01:00:00,48.3079
2018-05-25 01:15:00,48.4471
2018-05-25 01:30:00,20.6039
2018-05-25 01:45:00,1.3922
2018-05-25 02:00:00,1.5314
2018-05-25 02:15:00,1.3922
2018-05-25 02:30:00,1.3922
2018-05-25 02:45:00,1.5314
2018-05-25 03:00:00,1.2529
2018-05-25 03:15:00,1.2529
2018-05-25 03:30:00,1.2529
2018-05-25 03:45:00,1.2529
2018-05-25 04:00:00,1.3922
2018-05-25 04:15:00,1.5314
2018-05-25 04:30:00,1.3922
2018-05-25 04:45:00,1.5314
2018-05-25 05:00:00,1.3922
2018-05-25 05:15:00,1.5314
2018-05-25 05:30:00,1.3922
2018-05-25 05:45:00,1.5314
2018-05-25 06:00:00,1.3922
2018-05-25 06:15:00,1.3922
2018-05-25 06:30:00,1.2529
2018-05-25 06:45:00,1.2529
2018-05-25 07:00:00,1.2529
2018-05-25 07:15:00,1.2529
2018-05-25 07:30:00,1.1137
2018-05-25 07:45:00,1.3922
2018-05-25 08:00:00,1.3922
2018-05-25 08:15:00,1.3922
2018-05-25 08:30:00,1.5314
2018-05-25 08:45:00,1.3922
2018-05-25 09:00:00,1.5314
2018-05-25 09:15:00,1.3922
2018-05-25 09:30:00,34.5255
2018-05-25 09:45:00,179.3099
2018-05-25 10:00:00,209.5197
2018-05-25 10:15:00,207.5707
2018-05-25 10:30:00,198.6609
2018-05-25 10:45:00,195.7374
2018-05-25 11:00:00,195.5981
2018-05-25 11:15:00,199.357
2018-05-25 11:30:00,202.6981
2018-05-25 11:45:00,203.3942
2018-05-25 12:00:00,203.9511
2018-05-25 12:15:00,204.6472
2018-05-25 12:30:00,205.7609
2018-05-25 12:45:00,205.0648
2018-05-25 13:00:00,204.9256
2018-05-25 13:15:00,203.3942
2018-05-25 13:30:00,202.9766
2018-05-25 13:45:00,203.1158
2018-05-25 14:00:00,202.9766
2018-05-25 14:15:00,222.3276
2018-05-25 14:30:00,237.5021
2018-05-25 14:45:00,236.1099
2018-05-25 15:00:00,235.2746
2018-05-25 15:15:00,234.5786
2018-05-25 15:30:00,231.0982
2018-05-25 15:45:00,229.9844
2018-05-25 16:00:00,230.2629
2018-05-25 16:15:00,230.1237
2018-05-25 16:30:00,230.6805
2018-05-25 16:45:00,231.655
2018-05-25 17:00:00,234.5786
2018-05-25 17:15:00,235.8315
2018-05-25 17:30:00,237.5021
2018-05-25 17:45:00,237.6413
2018-05-25 18:00:00,236.80599999999998
2018-05-25 18:15:00,236.5276
2018-05-25 18:30:00,236.1099
2018-05-25 18:45:00,236.1099
2018-05-25 19:00:00,235.9707
2018-05-25 19:15:00,236.2491
2018-05-25 19:30:00,235.9707
2018-05-25 19:45:00,235.5531
2018-05-25 20:00:00,236.1099
2018-05-25 20:15:00,236.1099
2018-05-25 20:30:00,241.8178
2018-05-25 20:45:00,249.3354
2018-05-25 21:00:00,244.0452
2018-05-25 21:15:00,207.1531
2018-05-25 21:30:00,194.0668
2018-05-25 21:45:00,191.1432
2018-05-25 22:00:00,182.0942
2018-05-25 22:15:00,174.855
2018-05-25 22:30:00,167.0589
2018-05-25 22:45:00,157.8707
2018-05-25 23:00:00,72.9491
2018-05-25 23:15:00,64.3177
2018-05-25 23:30:00,64.3177
2018-05-25 23:45:00,64.1785
2018-05-26 00:00:00,91.604
2018-05-26 00:15:00,103.5765
2018-05-26 00:30:00,103.7157
2018-05-26 00:45:00,103.4373
2018-05-26 01:00:00,86.8706
2018-05-26 01:15:00,6.5431
2018-05-26 01:30:00,1.5314
2018-05-26 01:45:00,1.3922
2018-05-26 02:00:00,1.5314
2018-05-26 02:15:00,1.3922
2018-05-26 02:30:00,1.5314
2018-05-26 02:45:00,1.3922
2018-05-26 03:00:00,1.2529
2018-05-26 03:15:00,1.1137
2018-05-26 03:30:00,1.2529
2018-05-26 03:45:00,1.2529
2018-05-26 04:00:00,1.2529
2018-05-26 04:15:00,1.1137
2018-05-26 04:30:00,1.2529
2018-05-26 04:45:00,1.3922
2018-05-26 05:00:00,1.5314
2018-05-26 05:15:00,1.3922
2018-05-26 05:30:00,1.5314
2018-05-26 05:45:00,1.3922
2018-05-26 06:00:00,1.5314
2018-05-26 06:15:00,1.3922
2018-05-26 06:30:00,1.5314
2018-05-26 06:45:00,1.3922
2018-05-26 07:00:00,1.5314
2018-05-26 07:15:00,1.3922
2018-05-26 07:30:00,1.5314
2018-05-26 07:45:00,1.3922
2018-05-26 08:00:00,1.5314
2018-05-26 08:15:00,1.2529
2018-05-26 08:30:00,1.1137
2018-05-26 08:45:00,1.2529
2018-05-26 09:00:00,1.2529
2018-05-26 09:15:00,1.2529
2018-05-26 09:30:00,34.8039
2018-05-26 09:45:00,178.05700000000002
2018-05-26 10:00:00,206.457
2018-05-26 10:15:00,206.7354
2018-05-26 10:30:00,207.0138
2018-05-26 10:45:00,232.3511
2018-05-26 11:00:00,128.9036447916667
2018-05-26 11:15:00,256.0178
2018-05-26 11:30:00,254.7648
2018-05-26 11:45:00,254.4864
2018-05-26 12:00:00,254.3472
2018-05-26 12:15:00,255.6001
2018-05-26 12:30:00,130.9294181749132
2018-05-26 12:45:00,256.2962
2018-05-26 13:00:00,256.0178
2018-05-26 13:15:00,255.6001
2018-05-26 13:30:00,255.3217
2018-05-26 13:45:00,255.1825
2018-05-26 14:00:00,256.157
2018-05-26 14:15:00,255.7394
2018-05-26 14:30:00,254.9041
2018-05-26 14:45:00,254.0688
2018-05-26 15:00:00,255.1825
2018-05-26 15:15:00,219.8217
2018-05-26 15:30:00,200.4707
2018-05-26 15:45:00,187.6628
2018-05-26 16:00:00,174.4373
2018-05-26 16:15:00,171.7922
2018-05-26 16:30:00,172.2099
2018-05-26 16:45:00,173.3236
2018-05-26 17:00:00,178.6138
2018-05-26 17:15:00,181.8158
2018-05-26 17:30:00,182.6511
2018-05-26 17:45:00,182.6511
2018-05-26 18:00:00,184.4609
2018-05-26 18:15:00,184.3217
2018-05-26 18:30:00,184.0432
2018-05-26 18:45:00,184.0432
2018-05-26 19:00:00,183.7648
2018-05-26 19:15:00,183.6256
2018-05-26 19:30:00,183.4864
2018-05-26 19:45:00,183.3472
2018-05-26 20:00:00,183.6256
2018-05-26 20:15:00,183.7648
2018-05-26 20:30:00,184.0432
2018-05-26 20:45:00,185.0177
2018-05-26 21:00:00,186.2707
2018-05-26 21:15:00,185.4354
2018-05-26 21:30:00,185.5746
2018-05-26 21:45:00,181.3981
2018-05-26 22:00:00,174.0197
2018-05-26 22:15:00,156.7569
2018-05-26 22:30:00,173.4628
2018-05-26 22:45:00,176.9432
