,Heat Load,NaturalGasBoiler,Lithium Ion Battery,PVsystem,Windsystem,Total Heat Output
2023-01-01 06:15:00,436.282178969324,436.282178969324,0.0,0.0,0.0,436.282178969324
2023-01-01 06:30:00,447.99491005963233,447.99491005963233,0.0,0.0,0.0,447.99491005963233
2023-01-01 06:45:00,463.36748832380977,463.36748832380977,0.0,0.0,0.0,463.36748832380977
2023-01-01 07:00:00,483.1319941178962,483.1319941178962,0.0,0.0,0.0,483.1319941178962
2023-01-01 07:15:00,494.1120902458342,494.1120902458342,0.0,0.0,0.0,494.1120902458342
2023-01-01 07:30:00,505.09218637377217,505.09218637377217,0.0,0.0,0.0,505.09218637377217
2023-01-01 07:45:00,522.6604510997389,522.6604510997389,0.0,0.0,0.0,522.6604510997389
2023-01-01 08:00:00,541.6928765377858,541.6928765377858,0.0,0.0,0.0,541.6928765377858
2023-01-01 08:15:00,562.9209884376218,562.9209884376218,0.0,0.0,0.0,562.9209884376218
2023-01-01 08:30:00,580.4892531635885,580.4892531635885,0.0,0.0,0.0,580.4892531635885
2023-01-01 08:45:00,595.861831427766,595.861831427766,0.0,0.0,0.0,595.861831427766
2023-01-01 09:00:00,612.6985704040231,612.6985704040231,0.0,0.0,0.0,612.6985704040231
2023-01-01 09:15:00,625.8749076000807,625.8749076000807,0.0,0.0,0.0,625.8749076000807
2023-01-01 09:30:00,629.5347547739501,629.5347547739501,0.0,0.0,0.0,629.5347547739501
2023-01-01 09:45:00,628.0705940618703,628.0705940618703,0.0,0.0,0.0,628.0705940618703
2023-01-01 10:00:00,639.0512447961386,639.0512447961386,0.0,0.0,0.0,639.0512447961386
2023-01-01 10:15:00,649.299815174367,649.299815174367,0.0,0.0,0.0,649.299815174367
2023-01-01 10:30:00,652.2281365985267,652.2281365985267,0.0,0.0,0.0,652.2281365985267
2023-01-01 10:45:00,658.8163051965555,658.8163051965555,0.0,0.0,0.0,658.8163051965555
2023-01-01 11:00:00,661.7446266207152,661.7446266207152,0.0,0.0,0.0,661.7446266207152
2023-01-01 11:15:00,665.4050284009147,665.4050284009147,0.0,0.0,0.0,665.4050284009147
2023-01-01 11:30:00,669.064875574784,669.064875574784,0.0,0.0,0.0,669.064875574784
2023-01-01 11:45:00,663.9403130825046,663.9403130825046,0.0,0.0,0.0,663.9403130825046
2023-01-01 12:00:00,658.8157505902253,658.8157505902253,0.0,0.0,0.0,658.8157505902253
2023-01-01 12:15:00,657.3521444844757,657.3521444844757,0.0,0.0,0.0,657.3521444844757
2023-01-01 12:30:00,658.8163051965555,658.8163051965555,0.0,0.0,0.0,658.8163051965555
2023-01-01 12:45:00,651.4960562424868,651.4960562424868,0.0,0.0,0.0,651.4960562424868
2023-01-01 13:00:00,639.0512447961386,639.0512447961386,0.0,0.0,0.0,639.0512447961386
2023-01-01 13:15:00,636.8550037280189,636.8550037280189,0.0,0.0,0.0,636.8550037280189
2023-01-01 13:30:00,624.4107468880011,624.4107468880011,0.0,0.0,0.0,624.4107468880011
2023-01-01 13:45:00,614.8942568658126,614.8942568658126,0.0,0.0,0.0,614.8942568658126
2023-01-01 14:00:00,610.5017747295732,610.5017747295732,0.0,0.0,0.0,610.5017747295732
2023-01-01 14:15:00,606.109847199664,606.109847199664,0.0,0.0,0.0,606.109847199664
2023-01-01 14:30:00,605.3783214499546,605.3783214499546,0.0,0.0,0.0,605.3783214499546
2023-01-01 14:45:00,617.0910525402627,617.0910525402627,0.0,0.0,0.0,617.0910525402627
2023-01-01 15:00:00,657.3515898781454,657.3515898781454,0.0,0.0,0.0,657.3515898781454
2023-01-01 15:15:00,688.0961918001699,688.0961918001699,0.0,0.0,0.0,688.0961918001699
2023-01-01 15:30:00,718.8407937221943,718.8407937221943,0.0,0.0,0.0,718.8407937221943
2023-01-01 15:45:00,740.069460228361,740.069460228361,0.0,0.0,0.0,740.069460228361
2023-01-01 16:00:00,770.8140621503853,770.8140621503853,0.0,0.0,0.0,770.8140621503853
2023-01-01 16:15:00,805.9511462086493,805.9511462086493,0.0,0.0,0.0,805.9511462086493
2023-01-01 16:30:00,828.6439734268954,828.6439734268954,0.0,0.0,0.0,828.6439734268954
2023-01-01 16:45:00,858.6570495992104,858.6570495992104,0.0,0.0,0.0,858.6570495992104
2023-01-01 17:00:00,898.9181415434234,898.9181415434234,0.0,0.0,0.0,898.9181415434234
2023-01-01 17:15:00,939.910759237346,939.910759237346,0.0,0.0,0.0,939.910759237346
2023-01-01 17:30:00,948.6946142971642,948.6946142971642,0.0,0.0,0.0,948.6946142971642
2023-01-01 17:45:00,901.8459083612524,901.8459083612524,0.0,0.0,0.0,901.8459083612524
2023-01-01 18:00:00,873.297547507348,873.297547507348,0.0,0.0,0.0,873.297547507348
2023-01-01 18:15:00,849.8731945393922,849.8731945393922,0.0,0.0,0.0,849.8731945393922
2023-01-01 18:30:00,829.3766083892656,829.3766083892656,0.0,0.0,0.0,829.3766083892656
2023-01-01 18:45:00,790.5796771571324,790.5796771571324,0.0,0.0,0.0,790.5796771571324
2023-01-01 19:00:00,764.2270027650171,764.2270027650171,0.0,0.0,0.0,764.2270027650171
2023-01-01 19:15:00,740.0705694410215,740.0705694410215,0.0,0.0,0.0,740.0705694410215
2023-01-01 19:30:00,702.7377989209681,702.7377989209681,0.0,0.0,0.0,702.7377989209681
2023-01-01 19:45:00,651.4966108488171,651.4966108488171,0.0,0.0,0.0,651.4966108488171
2023-01-01 20:00:00,606.8435913746948,606.8435913746948,0.0,0.0,0.0,606.8435913746948
2023-01-01 20:15:00,570.9749815667212,570.9749815667212,0.0,0.0,0.0,570.9749815667212
2023-01-01 20:30:00,559.9943308324531,559.9943308324531,0.0,0.0,0.0,559.9943308324531
2023-01-01 20:45:00,546.8179936363954,546.8179936363954,0.0,0.0,0.0,546.8179936363954
2023-01-01 21:00:00,520.46531924428,520.46531924428,0.0,0.0,0.0,520.46531924428
2023-01-01 21:15:00,499.23720734444385,499.23720734444385,0.0,0.0,0.0,499.23720734444385
2023-01-01 21:30:00,485.32934439867665,485.32934439867665,0.0,0.0,0.0,485.32934439867665
2023-01-01 21:45:00,461.17291107468094,461.17291107468094,0.0,0.0,0.0,461.17291107468094
2023-01-01 22:00:00,439.21216421247465,439.21216421247465,0.0,0.0,0.0,439.21216421247465
2023-01-01 22:15:00,423.8395859482972,423.8395859482972,0.0,0.0,0.0,423.8395859482972
2023-01-01 22:30:00,415.05517628214864,415.05517628214864,0.0,0.0,0.0,415.05517628214864
2023-01-01 22:45:00,366.78177767371614,366.78177767371614,0.0,0.0,0.0,366.78177767371614
2023-01-01 23:00:00,328.68029175823017,328.68029175823017,0.0,0.0,0.0,328.68029175823017
2023-01-01 23:15:00,294.61966536385364,294.61966536385364,0.0,0.0,0.0,294.61966536385364
2023-01-01 23:30:00,251.77462930332845,251.77462930332845,0.0,0.0,0.0,251.77462930332845
2023-01-01 23:45:00,219.75748321283825,219.75748321283825,0.0,0.0,0.0,219.75748321283825
2023-01-02 00:00:00,1806.7169989312604,1806.7169989312604,0.0,0.0,0.0,1806.7169989312604
2023-01-02 00:15:00,1497.2616002169643,1497.2616002169643,0.0,0.0,0.0,1497.2616002169643
2023-01-02 00:30:00,1187.806201502668,1187.806201502668,0.0,0.0,0.0,1187.806201502668
2023-01-02 00:45:00,901.6734261001516,901.6734261001516,0.0,0.0,0.0,901.6734261001516
2023-01-02 01:00:00,613.3449642358459,613.3449642358459,0.0,0.0,0.0,613.3449642358459
2023-01-02 01:15:00,327.21218883332955,327.21218883332955,0.0,0.0,0.0,327.21218883332955
2023-01-02 01:30:00,325.0159477652098,325.0159477652098,0.0,0.0,0.0,325.0159477652098
2023-01-02 01:45:00,327.94371458303914,327.94371458303914,0.0,0.0,0.0,327.94371458303914
2023-01-02 02:00:00,331.60411636323875,331.60411636323875,0.0,0.0,0.0,331.60411636323875
2023-01-02 02:15:00,329.40787529511897,329.40787529511897,0.0,0.0,0.0,329.40787529511897
2023-01-02 02:30:00,329.40787529511897,329.40787529511897,0.0,0.0,0.0,329.40787529511897
2023-01-02 02:45:00,329.40787529511897,329.40787529511897,0.0,0.0,0.0,329.40787529511897
2023-01-02 03:00:00,330.87148140086845,330.87148140086845,0.0,0.0,0.0,330.87148140086845
2023-01-02 03:15:00,333.79924821869776,333.79924821869776,0.0,0.0,0.0,333.79924821869776
2023-01-02 03:30:00,329.4073206887886,329.4073206887886,0.0,0.0,0.0,329.4073206887886
2023-01-02 03:45:00,330.8709267945381,330.8709267945381,0.0,0.0,0.0,330.8709267945381
2023-01-02 04:00:00,327.2110796206689,327.2110796206689,0.0,0.0,0.0,327.2110796206689
2023-01-02 04:15:00,331.60300715057804,331.60300715057804,0.0,0.0,0.0,331.60300715057804
2023-01-02 04:30:00,327.94315997670884,327.94315997670884,0.0,0.0,0.0,327.94315997670884
2023-01-02 04:45:00,366.7400912088421,366.7400912088421,0.0,0.0,0.0,366.7400912088421
2023-01-02 05:00:00,407.73326350909497,407.73326350909497,0.0,0.0,0.0,407.73326350909497
2023-01-02 05:15:00,441.40618685527903,441.40618685527903,0.0,0.0,0.0,441.40618685527903
2023-01-02 05:30:00,469.2230219594744,469.2230219594744,0.0,0.0,0.0,469.2230219594744
2023-01-02 05:45:00,502.1638649496186,502.1638649496185,0.0,0.0,0.0,502.1638649496185
2023-01-02 06:00:00,1420.8465122871278,1420.8465122871278,0.0,0.0,0.0,1420.8465122871278
2023-01-02 06:15:00,2470.559896622844,2470.559896622844,0.0,0.0,0.0,2470.559896622844
2023-01-02 06:30:00,3365.0861106363577,3365.0861106363577,0.0,0.0,0.0,3365.0861106363577
2023-01-02 06:45:00,4340.133953931966,4340.133953931966,0.0,0.0,0.0,4340.133953931966
2023-01-02 07:00:00,5283.705114949513,5283.705114949513,0.0,0.0,0.0,5283.705114949513
2023-01-02 07:15:00,6031.827459094312,6031.827459094312,0.0,0.0,0.0,6031.827459094312
2023-01-02 07:30:00,6853.883263923177,6853.883263923177,0.0,0.0,0.0,6853.883263923177
2023-01-02 07:45:00,7752.06932511056,7752.06932511056,0.0,0.0,0.0,7752.06932511056
2023-01-02 08:00:00,8642.203056987835,8642.203056987835,0.0,0.0,0.0,8642.203056987835
2023-01-02 08:15:00,9546.977286773246,9546.977286773246,0.0,0.0,0.0,9546.977286773246
2023-01-02 08:30:00,10382.2099834045,10382.2099834045,0.0,0.0,0.0,10382.2099834045
2023-01-02 08:45:00,10367.569485496364,10367.569485496364,0.0,0.0,0.0,10367.569485496364
2023-01-02 09:00:00,10240.198595672025,10240.198595672025,0.0,0.0,0.0,10240.198595672025
2023-01-02 09:15:00,10240.198595672025,10240.198595672025,0.0,0.0,0.0,10240.198595672025
2023-01-02 09:30:00,10134.055817747523,10134.055817747523,0.0,0.0,0.0,10134.055817747523
2023-01-02 09:45:00,10062.318043525249,10062.318043525249,0.0,0.0,0.0,10062.318043525249
2023-01-02 10:00:00,10242.394282133815,10242.394282133815,0.0,0.0,0.0,10242.394282133815
2023-01-02 10:15:00,10286.315221251896,10286.315221251896,0.0,0.0,0.0,10286.315221251896
2023-01-02 10:30:00,10185.297005819675,10185.297005819675,0.0,0.0,0.0,10185.297005819675
2023-01-02 10:45:00,10085.74295109953,10085.74295109953,0.0,0.0,0.0,10085.74295109953
2023-01-02 11:00:00,9975.94032600116,9975.94032600116,0.0,0.0,0.0,9975.94032600116
2023-01-02 11:15:00,9950.319731965084,9950.319731965084,0.0,0.0,0.0,9950.319731965084
2023-01-02 11:30:00,9855.157604774853,9855.157604774853,0.0,0.0,0.0,9855.157604774853
2023-01-02 11:45:00,9726.322554238435,9726.322554238435,0.0,0.0,0.0,9726.322554238435
2023-01-02 12:00:00,9618.715615601854,9618.715615601854,0.0,0.0,0.0,9618.715615601854
2023-01-02 12:15:00,9561.618339287714,9561.618339287714,0.0,0.0,0.0,9561.618339287714
2023-01-02 12:30:00,9323.712744008964,9323.712744008964,0.0,0.0,0.0,9323.712744008964
2023-01-02 12:45:00,9014.80145486398,9014.80145486398,0.0,0.0,0.0,9014.80145486398
2023-01-02 13:00:00,8614.38788570263,8614.38788570263,0.0,0.0,0.0,8614.38788570263
2023-01-02 13:15:00,8493.604609869992,8493.604609869992,0.0,0.0,0.0,8493.604609869992
2023-01-02 13:30:00,8424.062522109503,8424.062522109503,0.0,0.0,0.0,8424.062522109503
2023-01-02 13:45:00,8416.010192799393,8416.010192799393,0.0,0.0,0.0,8416.010192799393
2023-01-02 14:00:00,8393.317365581148,8393.317365581148,0.0,0.0,0.0,8393.317365581148
2023-01-02 14:15:00,8396.245132398977,8396.245132398977,0.0,0.0,0.0,8396.245132398977
2023-01-02 14:30:00,8215.436813434368,8215.436813434368,0.0,0.0,0.0,8215.436813434368
2023-01-02 14:45:00,8151.7513685222,8151.7513685222,0.0,0.0,0.0,8151.7513685222
2023-01-02 15:00:00,8393.317365581148,8393.317365581148,0.0,0.0,0.0,8393.317365581148
2023-01-02 15:15:00,8740.293505602227,8740.293505602227,0.0,0.0,0.0,8740.293505602227
2023-01-02 15:30:00,9177.307764927591,9177.307764927591,0.0,0.0,0.0,9177.307764927591
2023-01-02 15:45:00,9711.680947117637,9711.680947117637,0.0,0.0,0.0,9711.680947117637
2023-01-02 16:00:00,10016.932389088754,10016.932389088754,0.0,0.0,0.0,10016.932389088754
2023-01-02 16:15:00,10273.13888405584,10273.13888405584,0.0,0.0,0.0,10273.13888405584
2023-01-02 16:30:00,10479.567797056521,10479.567797056521,0.0,0.0,0.0,10479.567797056521
2023-01-02 16:45:00,10630.363594455148,10630.363594455148,0.0,0.0,0.0,10630.363594455148
2023-01-02 17:00:00,10745.290782045797,10745.290782045797,0.0,0.0,0.0,10745.290782045797
2023-01-02 17:15:00,11107.639500331054,11107.639500331054,0.0,0.0,0.0,11107.639500331054
2023-01-02 17:30:00,11353.59742491991,11353.59742491991,0.0,0.0,0.0,11353.59742491991
2023-01-02 17:45:00,11259.166823479387,11259.166823479387,0.0,0.0,0.0,11259.166823479387
2023-01-02 18:00:00,11243.794799821539,11243.794799821539,0.0,0.0,0.0,11243.794799821539
2023-01-02 18:15:00,11129.600247193259,11129.600247193259,0.0,0.0,0.0,11129.600247193259
2023-01-02 18:30:00,10556.430133771079,10556.430133771079,0.0,0.0,0.0,10556.430133771079
2023-01-02 18:45:00,9623.107543131764,9623.107543131764,0.0,0.0,0.0,9623.107543131764
2023-01-02 19:00:00,8689.784397886116,8689.784397886116,0.0,0.0,0.0,8689.784397886116
2023-01-02 19:15:00,7747.677397580651,7747.677397580651,0.0,0.0,0.0,7747.677397580651
2023-01-02 19:30:00,6872.184163611513,6872.184163611513,0.0,0.0,0.0,6872.184163611513
2023-01-02 19:45:00,6041.343394510169,6041.343394510169,0.0,0.0,0.0,6041.343394510169
2023-01-02 20:00:00,5169.510007714903,5169.510007714903,0.0,0.0,0.0,5169.510007714903
2023-01-02 20:15:00,4277.912115125548,4277.912115125548,0.0,0.0,0.0,4277.912115125548
2023-01-02 20:30:00,3375.3341264082565,3375.3341264082565,0.0,0.0,0.0,3375.3341264082565
2023-01-02 20:45:00,2471.2919769788837,2471.2919769788837,0.0,0.0,0.0,2471.2919769788837
2023-01-02 21:00:00,1605.3146784256055,1605.3146784256055,0.0,0.0,0.0,1605.3146784256055
2023-01-02 21:15:00,1199.0444664159363,1199.0444664159363,0.0,0.0,0.0,1199.0444664159363
2023-01-02 21:30:00,1161.711695895883,1161.711695895883,0.0,0.0,0.0,1161.711695895883
2023-01-02 21:45:00,1119.9869978459203,1119.9869978459203,0.0,0.0,0.0,1119.9869978459203
2023-01-02 22:00:00,1062.8897215317807,1062.8897215317807,0.0,0.0,0.0,1062.8897215317807
2023-01-02 22:15:00,992.616108021583,992.616108021583,0.0,0.0,0.0,992.616108021583
2023-01-02 22:30:00,915.7543259133564,915.7543259133564,0.0,0.0,0.0,915.7543259133564
2023-01-02 22:45:00,840.5007159522725,840.5007159522725,0.0,0.0,0.0,840.5007159522725
2023-01-02 23:00:00,784.8467843650855,784.8467843650855,0.0,0.0,0.0,784.8467843650855
2023-01-02 23:15:00,748.625956365241,748.625956365241,0.0,0.0,0.0,748.625956365241
2023-01-02 23:30:00,703.620718699248,703.620718699248,0.0,0.0,0.0,703.620718699248
2023-01-02 23:45:00,640.5509866803545,640.5509866803545,0.0,0.0,0.0,640.5509866803545
2023-01-03 00:00:00,549.5929236100287,549.5929236100287,0.0,0.0,0.0,549.5929236100287
2023-01-03 00:15:00,513.559159765125,513.559159765125,0.0,0.0,0.0,513.559159765125
2023-01-03 00:30:00,494.01743659965257,494.0174365996526,0.0,0.0,0.0,494.0174365996526
2023-01-03 00:45:00,483.8007871743735,483.8007871743735,0.0,0.0,0.0,483.8007871743735
2023-01-03 01:00:00,475.2015804760051,475.2015804760051,0.0,0.0,0.0,475.2015804760051
2023-01-03 01:15:00,473.6155040957133,473.6155040957133,0.0,0.0,0.0,473.6155040957133
2023-01-03 01:30:00,465.56317478560464,465.56317478560464,0.0,0.0,0.0,465.56317478560464
2023-01-03 01:45:00,461.17069264936526,461.17069264936526,0.0,0.0,0.0,461.17069264936526
2023-01-03 02:00:00,461.17069264936526,461.17069264936526,0.0,0.0,0.0,461.17069264936526
2023-01-03 02:15:00,461.17069264936526,461.17069264936526,0.0,0.0,0.0,461.17069264936526
2023-01-03 02:30:00,467.758861247394,467.758861247394,0.0,0.0,0.0,467.758861247394
2023-01-03 02:45:00,469.95454770918354,469.95454770918354,0.0,0.0,0.0,469.95454770918354
2023-01-03 03:00:00,472.8823145270128,472.8823145270128,0.0,0.0,0.0,472.8823145270128
2023-01-03 03:15:00,465.562065572944,465.562065572944,0.0,0.0,0.0,465.562065572944
2023-01-03 03:30:00,464.09790486086433,464.09790486086433,0.0,0.0,0.0,464.09790486086433
2023-01-03 03:45:00,461.17013804303497,461.17013804303497,0.0,0.0,0.0,461.17013804303497
2023-01-03 04:00:00,453.1178087329262,453.1178087329262,0.0,0.0,0.0,453.1178087329262
2023-01-03 04:15:00,447.9938008469772,447.9938008469772,0.0,0.0,0.0,447.9938008469772
2023-01-03 04:30:00,443.60187331706817,443.60187331706817,0.0,0.0,0.0,443.60187331706817
2023-01-03 04:45:00,434.81801825724983,434.81801825724983,0.0,0.0,0.0,434.81801825724983
2023-01-03 05:00:00,428.229849659221,428.229849659221,0.0,0.0,0.0,428.229849659221
2023-01-03 05:15:00,421.6416810611922,421.6416810611922,0.0,0.0,0.0,421.6416810611922
2023-01-03 05:30:00,418.7139142433628,418.7139142433628,0.0,0.0,0.0,418.7139142433628
2023-01-03 05:45:00,445.06658863547807,445.06658863547807,0.0,0.0,0.0,445.06658863547807
2023-01-03 06:00:00,516.0722825017157,516.0722825017157,0.0,0.0,0.0,516.0722825017157
2023-01-03 06:15:00,1629.4716663559316,1629.4716663559316,0.0,0.0,0.0,1629.4716663559316
2023-01-03 06:30:00,2490.3244024169308,2490.3244024169308,0.0,0.0,0.0,2490.3244024169308
2023-01-03 06:45:00,3375.334126408255,3375.334126408255,0.0,0.0,0.0,3375.334126408255
2023-01-03 07:00:00,4179.090140761446,4179.090140761446,0.0,0.0,0.0,4179.090140761446
2023-01-03 07:15:00,5035.550949292535,5035.550949292535,0.0,0.0,0.0,5035.550949292535
2023-01-03 07:30:00,5916.168191147621,5916.168191147621,0.0,0.0,0.0,5916.168191147621
2023-01-03 07:45:00,6757.256976020864,6757.256976020864,0.0,0.0,0.0,6757.256976020864
2023-01-03 08:00:00,7620.305953149982,7620.305953149982,0.0,0.0,0.0,7620.305953149982
2023-01-03 08:15:00,8503.851516429228,8503.851516429228,0.0,0.0,0.0,8503.851516429228
2023-01-03 08:30:00,9328.836197288583,9328.836197288583,0.0,0.0,0.0,9328.836197288583
2023-01-03 08:45:00,10112.827151241358,10112.827151241358,0.0,0.0,0.0,10112.827151241358
2023-01-03 09:00:00,9917.378334368612,9917.378334368612,0.0,0.0,0.0,9917.378334368612
2023-01-03 09:15:00,9954.711659494995,9954.711659494995,0.0,0.0,0.0,9954.711659494995
2023-01-03 09:30:00,9989.848743553259,9989.848743553259,0.0,0.0,0.0,9989.848743553259
2023-01-03 09:45:00,10090.866958985482,10090.866958985482,0.0,0.0,0.0,10090.866958985482
2023-01-03 10:00:00,10095.25888651539,10095.25888651539,0.0,0.0,0.0,10095.25888651539
2023-01-03 10:15:00,10082.082549319333,10082.082549319333,0.0,0.0,0.0,10082.082549319333
2023-01-03 10:30:00,10011.076855453095,10011.076855453095,0.0,0.0,0.0,10011.076855453095
2023-01-03 10:45:00,9920.30665579277,9920.30665579277,0.0,0.0,0.0,9920.30665579277
2023-01-03 11:00:00,9808.307789626278,9808.307789626278,0.0,0.0,0.0,9808.307789626278
2023-01-03 11:15:00,9691.18491557384,9691.18491557384,0.0,0.0,0.0,9691.18491557384
2023-01-03 11:30:00,9601.146796269557,9601.146796269557,0.0,0.0,0.0,9601.146796269557
2023-01-03 11:45:00,9469.38342430898,9469.38342430898,0.0,0.0,0.0,9469.38342430898
2023-01-03 12:00:00,9333.228124818494,9333.228124818494,0.0,0.0,0.0,9333.228124818494
2023-01-03 12:15:00,9183.89648813195,9183.89648813195,0.0,0.0,0.0,9183.89648813195
2023-01-03 12:30:00,9082.878272699729,9082.878272699729,0.0,0.0,0.0,9082.878272699729
2023-01-03 12:45:00,9003.82080412971,9003.82080412971,0.0,0.0,0.0,9003.82080412971
2023-01-03 13:00:00,8962.096106079749,8962.096106079749,0.0,0.0,0.0,8962.096106079749
2023-01-03 13:15:00,9000.893037311882,9000.893037311882,0.0,0.0,0.0,9000.893037311882
2023-01-03 13:30:00,9047.742297854124,9047.742297854124,0.0,0.0,0.0,9047.742297854124
2023-01-03 13:45:00,9138.512497514448,9138.512497514448,0.0,0.0,0.0,9138.512497514448
2023-01-03 14:00:00,9215.374279622674,9215.374279622674,0.0,0.0,0.0,9215.374279622674
2023-01-03 14:15:00,9262.955620520956,9262.955620520956,0.0,0.0,0.0,9262.955620520956
2023-01-03 14:30:00,9305.41295353329,9305.41295353329,0.0,0.0,0.0,9305.41295353329
2023-01-03 14:45:00,9335.425475099273,9335.425475099273,0.0,0.0,0.0,9335.425475099273
2023-01-03 15:00:00,9389.594429989253,9389.594429989253,0.0,0.0,0.0,9389.594429989253
2023-01-03 15:15:00,9414.48294366929,9414.48294366929,0.0,0.0,0.0,9414.48294366929
2023-01-03 15:30:00,9415.215024025329,9415.215024025329,0.0,0.0,0.0,9415.215024025329
2023-01-03 15:45:00,9410.822541889089,9410.822541889089,0.0,0.0,0.0,9410.822541889089
2023-01-03 16:00:00,9413.75030870692,9413.75030870692,0.0,0.0,0.0,9413.75030870692
2023-01-03 16:15:00,9377.149618542906,9377.149618542906,0.0,0.0,0.0,9377.149618542906
2023-01-03 16:30:00,9272.471001330483,9272.471001330483,0.0,0.0,0.0,9272.471001330483
2023-01-03 16:45:00,9202.928913569996,9202.928913569996,0.0,0.0,0.0,9202.928913569996
2023-01-03 17:00:00,9142.171235475658,9142.171235475658,0.0,0.0,0.0,9142.171235475658
2023-01-03 17:15:00,9064.577373011389,9064.577373011389,0.0,0.0,0.0,9064.577373011389
2023-01-03 17:30:00,9021.38851424935,9021.38851424935,0.0,0.0,0.0,9021.38851424935
2023-01-03 17:45:00,8947.455053565282,8947.455053565282,0.0,0.0,0.0,8947.455053565282
2023-01-03 18:00:00,8906.461881265028,8906.461881265028,0.0,0.0,0.0,8906.461881265028
2023-01-03 18:15:00,8730.777570186368,8730.777570186368,0.0,0.0,0.0,8730.777570186368
2023-01-03 18:30:00,8018.524390455876,8018.524390455876,0.0,0.0,0.0,8018.524390455876
2023-01-03 18:45:00,7301.147202839429,7301.147202839429,0.0,0.0,0.0,7301.147202839429
2023-01-03 19:00:00,6613.05045643293,6613.05045643293,0.0,0.0,0.0,6613.05045643293
2023-01-03 19:15:00,5960.090794084694,5960.090794084694,0.0,0.0,0.0,5960.090794084694
2023-01-03 19:30:00,5299.07880242635,5299.07880242635,0.0,0.0,0.0,5299.07880242635
2023-01-03 19:45:00,4642.458738297914,4642.458738297914,0.0,0.0,0.0,4642.458738297914
2023-01-03 20:00:00,3968.2698548371823,3968.269854837182,0.0,0.0,0.0,3968.269854837182
2023-01-03 20:15:00,3291.885284914661,3291.885284914661,0.0,0.0,0.0,3291.885284914661
2023-01-03 20:30:00,2615.500714992139,2615.500714992139,0.0,0.0,0.0,2615.500714992139
2023-01-03 20:45:00,1893.7310452394554,1893.7310452394554,0.0,0.0,0.0,1893.7310452394554
2023-01-03 21:00:00,1328.6132611273845,1328.6132611273845,0.0,0.0,0.0,1328.6132611273845
2023-01-03 21:15:00,1251.7514790191578,1251.7514790191578,0.0,0.0,0.0,1251.7514790191578
2023-01-03 21:30:00,1182.9414716147094,1182.9414716147094,0.0,0.0,0.0,1182.9414716147094
2023-01-03 21:45:00,1114.1314642102614,1114.1314642102614,0.0,0.0,0.0,1114.1314642102614
2023-01-03 22:00:00,1015.3089352398287,1015.3089352398287,0.0,0.0,0.0,1015.3089352398287
2023-01-03 22:15:00,933.3231452456531,933.3231452456531,0.0,0.0,0.0,933.3231452456531
2023-01-03 22:30:00,838.89309841146,838.89309841146,0.0,0.0,0.0,838.89309841146
