timestamp,MOER version 2.0,MOER version 1.0
2017-07-01T00:00:00+00:00,0.348397091612921,0.247062739434165
2017-07-01T00:05:00+00:00,0.343145515906014,0.243007062868333
2017-07-01T00:10:00+00:00,0.315945451088905,0.222001050268579
2017-07-01T00:15:00+00:00,0.316034211607651,0.222069598067552
2017-07-01T00:20:00+00:00,0.314227868811968,0.220674599203368
2017-07-01T00:25:00+00:00,0.315619156823722,0.22174906037474
2017-07-01T00:30:00+00:00,0.315222516535473,0.221442743792462
2017-07-01T00:35:00+00:00,0.333814665731584,0.235801052233858
2017-07-01T00:40:00+00:00,0.341160724724134,0.241474252235168
2017-07-01T00:45:00+00:00,0.355438052882079,0.252500319165273
2017-07-01T00:50:00+00:00,0.358888982363908,0.255165396203272
2017-07-01T00:55:00+00:00,0.383301966892379,0.27401900791526
2017-07-01T01:00:00+00:00,0.317841614230424,0.223465415412918
2017-07-01T01:05:00+00:00,0.327411587891925,0.23085609586403
2017-07-01T01:10:00+00:00,0.341609561496542,0.241820879015649
2017-07-01T01:15:00+00:00,0.345912591958337,0.245144014923794
2017-07-01T01:20:00+00:00,0.3509324629678,0.249020751041261
2017-07-01T01:25:00+00:00,0.360087116888599,0.256090689179266
2017-07-01T01:30:00+00:00,0.3950836672113,0.283117756282585
2017-07-01T01:35:00+00:00,0.439631246786277,0.317520873485892
2017-07-01T01:40:00+00:00,0.446476007565489,0.322806931888223
2017-07-01T01:45:00+00:00,0.450422141254892,0.325854444258407
2017-07-01T01:50:00+00:00,0.450422141254892,0.325854444258407
2017-07-01T01:55:00+00:00,0.442673215489942,0.319870119097875
2017-07-01T02:00:00+00:00,0.398788425281068,0.285978859563619
2017-07-01T02:05:00+00:00,0.396334263176922,0.284083564077077
2017-07-01T02:10:00+00:00,0.383540560465905,0.274203268491307
2017-07-01T02:15:00+00:00,0.400841707788607,0.287564564543156
2017-07-01T02:20:00+00:00,0.366753164324843,0.261238731192322
2017-07-01T02:25:00+00:00,0.349045440834928,0.247563445297115
2017-07-01T02:30:00+00:00,0.361388452076131,0.257095681760336
2017-07-01T02:35:00+00:00,0.359765459366933,0.255842280140598
2017-07-01T02:40:00+00:00,0.34307993910485,0.242956419345211
2017-07-01T02:45:00+00:00,0.33649510091934,0.237871093452709
2017-07-01T02:50:00+00:00,0.345372477577846,0.244726896451533
2017-07-01T02:55:00+00:00,0.389754061734928,0.279001819039745
2017-07-01T03:00:00+00:00,0.349308940345058,0.247766940180933
2017-07-01T03:05:00+00:00,0.352177097406043,0.249981954879105
2017-07-01T03:10:00+00:00,0.352221610143803,0.25001633108874
2017-07-01T03:15:00+00:00,0.351200864178219,0.249228031400545
2017-07-01T03:20:00+00:00,0.351200864178219,0.249228031400545
2017-07-01T03:25:00+00:00,0.351200864178219,0.249228031400545
2017-07-01T03:30:00+00:00,0.348686026973198,0.247285877866346
2017-07-01T03:35:00+00:00,0.343235468730236,0.243076531458636
2017-07-01T03:40:00+00:00,0.335360026106475,0.236994500107031
2017-07-01T03:45:00+00:00,0.34722849976835,0.246160261621113
2017-07-01T03:50:00+00:00,0.319322060196083,0.224608731313707
2017-07-01T03:55:00+00:00,0.310912332240823,0.21811408313634
2017-07-01T04:00:00+00:00,0.345190054840064,0.244586015378121
2017-07-01T04:05:00+00:00,0.34419050541627,0.243814085313561
2017-07-01T04:10:00+00:00,0.328014232070697,0.231321504726016
2017-07-01T04:15:00+00:00,0.320259344778368,0.225332575608837
2017-07-01T04:20:00+00:00,0.334079357547189,0.236005467909006
2017-07-01T04:25:00+00:00,0.328176915528937,0.231447141587418
2017-07-01T04:30:00+00:00,0.312811542385225,0.219580801414077
2017-07-01T04:35:00+00:00,0.308105777629415,0.215946642656858
2017-07-01T04:40:00+00:00,0.304728771087079,0.213338654681287
2017-07-01T04:45:00+00:00,0.293005626214853,0.204285127399255
2017-07-01T04:50:00+00:00,0.293005626214853,0.204285127399255
2017-07-01T04:55:00+00:00,0.283531169469795,0.19696821256465
2017-07-01T05:00:00+00:00,0.349408696569858,0.247843979722167
2017-07-01T05:05:00+00:00,0.348796248990507,0.24737099990925
2017-07-01T05:10:00+00:00,0.355569471441178,0.252601810831812
2017-07-01T05:15:00+00:00,0.353193206628111,0.25076667371213
2017-07-01T05:20:00+00:00,0.353193206628111,0.25076667371213
2017-07-01T05:25:00+00:00,0.346813709941193,0.245839928548597
2017-07-01T05:30:00+00:00,0.324997301782021,0.228991595731952
2017-07-01T05:35:00+00:00,0.31789632780392,0.223507669503927
2017-07-01T05:40:00+00:00,0.314500641809131,0.220885255797527
2017-07-01T05:45:00+00:00,0.285469990651666,0.198465521576555
2017-07-01T05:50:00+00:00,0.281898638316791,0.195707444614276
2017-07-01T05:55:00+00:00,0.251388601020757,0.172145212973697
2017-07-01T06:00:00+00:00,0.306371503075819,0.214607300513034
2017-07-01T06:05:00+00:00,0.320768326738105,0.225725651196383
2017-07-01T06:10:00+00:00,0.314575094662169,0.220942754100546
2017-07-01T06:15:00+00:00,0.321107471406748,0.225987565174551
2017-07-01T06:20:00+00:00,0.317214064115048,0.222980772243161
2017-07-01T06:25:00+00:00,0.305716397456116,0.214101376832551
2017-07-01T06:30:00+00:00,0.280476482841055,0.194609145178485
2017-07-01T06:35:00+00:00,0.254590736093325,0.174618151554276
2017-07-01T06:40:00+00:00,0.229852782083533,0.155513573049927
2017-07-01T06:45:00+00:00,0.236533799577416,0.160673176109675
2017-07-01T06:50:00+00:00,0.219068776490999,0.147185322405094
2017-07-01T06:55:00+00:00,0.206525722886652,0.137498597618813
