Time,Start Time,End Time,Weather
2016-02-07,2016-02-07 00:00:00,2016-02-07 23:45:00,01Low temperature
2016-02-08,2016-02-08 00:00:00,2016-02-08 08:15:00,01Low temperature
2016-02-09,2016-02-09 00:30:00,2016-02-09 07:45:00,01Low temperature
2016-02-15,2016-02-15 04:00:00,2016-02-15 23:45:00,01Low temperature
2016-02-16,2016-02-16 00:00:00,2016-02-16 23:45:00,01Low temperature
2016-02-17,2016-02-17 00:00:00,2016-02-17 23:45:00,01Low temperature
2016-02-18,2016-02-18 00:00:00,2016-02-18 05:30:00,01Low temperature
2016-02-24,2016-02-24 02:45:00,2016-02-24 09:15:00,01Low temperature
2016-02-26,2016-02-26 07:45:00,2016-02-26 08:00:00,01Low temperature
2016-02-27,2016-02-27 23:00:00,2016-02-27 23:45:00,01Low temperature
2016-02-28,2016-02-28 00:00:00,2016-02-28 05:30:00,01Low temperature
2016-03-02,2016-03-02 02:00:00,2016-03-02 02:15:00,01Low temperature
2016-03-10,2016-03-10 15:15:00,2016-03-10 23:45:00,01Low temperature
2016-03-11,2016-03-11 00:00:00,2016-03-11 23:45:00,01Low temperature
2016-03-12,2016-03-12 00:00:00,2016-03-12 08:00:00,01Low temperature
2016-03-25,2016-03-25 07:30:00,2016-03-25 08:00:00,01Low temperature
2016-03-26,2016-03-26 00:30:00,2016-03-26 06:30:00,01Low temperature
2016-03-27,2016-03-27 04:45:00,2016-03-27 05:15:00,01Low temperature
2016-12-17,2016-12-17 05:15:00,2016-12-17 08:45:00,01Low temperature
2016-12-27,2016-12-27 22:00:00,2016-12-27 23:45:00,01Low temperature
2016-12-28,2016-12-28 00:00:00,2016-12-28 09:45:00,01Low temperature
2016-12-29,2016-12-29 07:30:00,2016-12-29 08:15:00,01Low temperature
2017-01-13,2017-01-13 07:45:00,2017-01-13 08:00:00,01Low temperature
2017-01-22,2017-01-22 04:15:00,2017-01-22 07:00:00,01Low temperature
2017-01-23,2017-01-23 04:00:00,2017-01-23 05:00:00,01Low temperature
2017-02-09,2017-02-09 06:00:00,2017-02-09 23:45:00,01Low temperature
2017-02-10,2017-02-10 00:00:00,2017-02-10 23:45:00,01Low temperature
2017-02-11,2017-02-11 00:00:00,2017-02-11 09:15:00,01Low temperature
2017-02-12,2017-02-12 00:15:00,2017-02-12 08:45:00,01Low temperature
2017-02-13,2017-02-13 03:30:00,2017-02-13 08:30:00,01Low temperature
2017-02-23,2017-02-23 23:00:00,2017-02-23 23:15:00,01Low temperature
2017-02-24,2017-02-24 03:45:00,2017-02-24 23:45:00,01Low temperature
2017-02-25,2017-02-25 00:00:00,2017-02-25 23:45:00,01Low temperature
2017-02-26,2017-02-26 00:00:00,2017-02-26 08:30:00,01Low temperature
2017-09-07,2017-09-07 06:45:00,2017-09-07 09:00:00,01Low temperature
2017-12-09,2017-12-09 05:45:00,2017-12-09 08:30:00,01Low temperature
2017-12-17,2017-12-17 00:30:00,2017-12-17 23:45:00,01Low temperature
2017-12-18,2017-12-18 00:00:00,2017-12-18 10:30:00,01Low temperature
2017-12-19,2017-12-19 00:30:00,2017-12-19 10:45:00,01Low temperature
2017-12-21,2017-12-21 06:30:00,2017-12-21 08:30:00,01Low temperature
2018-01-08,2018-01-08 16:45:00,2018-01-08 23:45:00,01Low temperature
2018-01-09,2018-01-09 00:00:00,2018-01-09 23:45:00,01Low temperature
2018-01-10,2018-01-10 00:00:00,2018-01-10 09:45:00,01Low temperature
2018-01-11,2018-01-11 07:00:00,2018-01-11 23:45:00,01Low temperature
2018-01-12,2018-01-12 00:00:00,2018-01-12 23:45:00,01Low temperature
2018-01-13,2018-01-13 00:00:00,2018-01-13 23:45:00,01Low temperature
2018-01-14,2018-01-14 00:00:00,2018-01-14 08:00:00,01Low temperature
2018-01-15,2018-01-15 00:30:00,2018-01-15 23:00:00,01Low temperature
2018-01-16,2018-01-16 04:15:00,2018-01-16 06:00:00,01Low temperature
2018-01-28,2018-01-28 21:00:00,2018-01-28 23:45:00,01Low temperature
2018-01-29,2018-01-29 00:00:00,2018-01-29 23:45:00,01Low temperature
2018-01-30,2018-01-30 00:00:00,2018-01-30 23:45:00,01Low temperature
2018-01-31,2018-01-31 00:00:00,2018-01-31 23:45:00,01Low temperature
2018-02-01,2018-02-01 00:00:00,2018-02-01 23:45:00,01Low temperature
2018-02-02,2018-02-02 00:00:00,2018-02-02 23:45:00,01Low temperature
2018-02-03,2018-02-03 00:00:00,2018-02-03 23:45:00,01Low temperature
2018-02-04,2018-02-04 00:00:00,2018-02-04 23:45:00,01Low temperature
2018-02-05,2018-02-05 00:00:00,2018-02-05 23:45:00,01Low temperature
2018-02-06,2018-02-06 00:00:00,2018-02-06 23:45:00,01Low temperature
2018-02-07,2018-02-07 00:00:00,2018-02-07 23:45:00,01Low temperature
2018-02-08,2018-02-08 00:00:00,2018-02-08 23:15:00,01Low temperature
2018-02-13,2018-02-13 00:45:00,2018-02-13 08:30:00,01Low temperature
2018-02-22,2018-02-22 19:00:00,2018-02-22 21:15:00,01Low temperature
2018-02-23,2018-02-23 00:00:00,2018-02-23 04:45:00,01Low temperature
2018-03-09,2018-03-09 00:15:00,2018-03-09 09:30:00,01Low temperature
2018-03-10,2018-03-10 01:00:00,2018-03-10 08:00:00,01Low temperature
2018-03-21,2018-03-21 05:00:00,2018-03-21 08:00:00,01Low temperature
2018-12-10,2018-12-10 04:30:00,2018-12-10 08:15:00,01Low temperature
2018-12-12,2018-12-12 04:45:00,2018-12-12 23:45:00,01Low temperature
2018-12-13,2018-12-13 00:00:00,2018-12-13 08:30:00,01Low temperature
2018-12-29,2018-12-29 04:30:00,2018-12-29 23:45:00,01Low temperature
2018-12-30,2018-12-30 00:00:00,2018-12-30 23:45:00,01Low temperature
2018-12-31,2018-12-31 00:00:00,2018-12-31 23:45:00,01Low temperature
2019-01-01,2019-01-01 00:00:00,2019-01-01 23:45:00,01Low temperature
2019-01-02,2019-01-02 00:00:00,2019-01-02 11:15:00,01Low temperature
2019-01-03,2019-01-03 02:00:00,2019-01-03 02:15:00,01Low temperature
2019-01-18,2019-01-18 04:15:00,2019-01-18 07:00:00,01Low temperature
2019-01-22,2019-01-22 06:30:00,2019-01-22 09:00:00,01Low temperature
2019-01-23,2019-01-23 01:00:00,2019-01-23 08:15:00,01Low temperature
2019-01-24,2019-01-24 04:30:00,2019-01-24 06:15:00,01Low temperature
2019-12-03,2019-12-03 04:45:00,2019-12-03 05:15:00,01Low temperature
2019-12-08,2019-12-08 03:30:00,2019-12-08 08:00:00,01Low temperature
2019-12-09,2019-12-09 01:45:00,2019-12-09 02:30:00,01Low temperature
2020-01-27,2020-01-27 03:30:00,2020-01-27 23:45:00,01Low temperature
2020-01-28,2020-01-28 00:00:00,2020-01-28 11:00:00,01Low temperature
2020-01-29,2020-01-29 02:00:00,2020-01-29 20:45:00,01Low temperature
2020-01-30,2020-01-30 01:30:00,2020-01-30 09:15:00,01Low temperature
2020-01-31,2020-01-31 00:30:00,2020-01-31 08:30:00,01Low temperature
2020-02-01,2020-02-01 01:00:00,2020-02-01 08:30:00,01Low temperature
2020-02-16,2020-02-16 16:30:00,2020-02-16 23:45:00,01Low temperature
2020-02-17,2020-02-17 00:00:00,2020-02-17 23:45:00,01Low temperature
2020-02-18,2020-02-18 00:00:00,2020-02-18 23:45:00,01Low temperature
2020-02-19,2020-02-19 00:00:00,2020-02-19 03:15:00,01Low temperature
2020-12-15,2020-12-15 03:15:00,2020-12-15 23:45:00,01Low temperature
2020-12-16,2020-12-16 00:00:00,2020-12-16 08:15:00,01Low temperature
2020-12-17,2020-12-17 04:45:00,2020-12-17 09:00:00,01Low temperature
2020-12-19,2020-12-19 02:30:00,2020-12-19 09:00:00,01Low temperature
2020-12-20,2020-12-20 04:00:00,2020-12-20 09:15:00,01Low temperature
2020-12-21,2020-12-21 06:45:00,2020-12-21 08:30:00,01Low temperature
2020-12-30,2020-12-30 19:30:00,2020-12-30 23:45:00,01Low temperature
2020-12-31,2020-12-31 00:00:00,2020-12-31 23:45:00,01Low temperature
2021-01-01,2021-01-01 00:00:00,2021-01-01 23:45:00,01Low temperature
2021-01-02,2021-01-02 00:00:00,2021-01-02 10:15:00,01Low temperature
2021-01-07,2021-01-07 20:30:00,2021-01-07 23:45:00,01Low temperature
2021-01-08,2021-01-08 00:00:00,2021-01-08 23:45:00,01Low temperature
2021-01-09,2021-01-09 00:00:00,2021-01-09 23:45:00,01Low temperature
2021-01-10,2021-01-10 00:00:00,2021-01-10 23:45:00,01Low temperature
2021-01-11,2021-01-11 00:00:00,2021-01-11 23:45:00,01Low temperature
2021-01-12,2021-01-12 00:00:00,2021-01-12 23:45:00,01Low temperature
2021-01-13,2021-01-13 00:00:00,2021-01-13 23:45:00,01Low temperature
2021-01-14,2021-01-14 00:00:00,2021-01-14 09:00:00,01Low temperature
2021-01-18,2021-01-18 00:45:00,2021-01-18 09:45:00,01Low temperature
2021-01-19,2021-01-19 02:30:00,2021-01-19 08:00:00,01Low temperature
2021-11-27,2021-11-27 16:15:00,2021-11-27 23:45:00,01Low temperature
2021-11-28,2021-11-28 00:00:00,2021-11-28 23:45:00,01Low temperature
2021-11-29,2021-11-29 00:00:00,2021-11-29 12:15:00,01Low temperature
2021-12-02,2021-12-02 03:45:00,2021-12-02 07:45:00,01Low temperature
2021-12-04,2021-12-04 04:45:00,2021-12-04 05:15:00,01Low temperature
2021-12-26,2021-12-26 19:15:00,2021-12-26 23:45:00,01Low temperature
2021-12-27,2021-12-27 00:00:00,2021-12-27 23:45:00,01Low temperature
2021-12-28,2021-12-28 00:00:00,2021-12-28 09:30:00,01Low temperature
2022-01-12,2022-01-12 04:30:00,2022-01-12 05:15:00,01Low temperature
2022-01-14,2022-01-14 04:30:00,2022-01-14 05:15:00,01Low temperature
2022-01-30,2022-01-30 05:00:00,2022-01-30 23:45:00,01Low temperature
2022-01-31,2022-01-31 00:00:00,2022-01-31 23:45:00,01Low temperature
2022-02-01,2022-02-01 00:00:00,2022-02-01 18:00:00,01Low temperature
2022-02-02,2022-02-02 08:00:00,2022-02-02 20:45:00,01Low temperature
2022-02-03,2022-02-03 02:30:00,2022-02-03 23:45:00,01Low temperature
2022-02-04,2022-02-04 00:00:00,2022-02-04 23:45:00,01Low temperature
2022-02-05,2022-02-05 00:00:00,2022-02-05 08:00:00,01Low temperature
2022-02-14,2022-02-14 00:30:00,2022-02-14 08:00:00,01Low temperature
2022-02-19,2022-02-19 08:00:00,2022-02-19 23:45:00,01Low temperature
2022-02-20,2022-02-20 00:00:00,2022-02-20 23:45:00,01Low temperature
2022-02-21,2022-02-21 00:00:00,2022-02-21 23:45:00,01Low temperature
2022-02-22,2022-02-22 00:00:00,2022-02-22 23:45:00,01Low temperature
2022-02-23,2022-02-23 00:00:00,2022-02-23 23:45:00,01Low temperature
2022-02-24,2022-02-24 00:00:00,2022-02-24 23:45:00,01Low temperature
2022-02-25,2022-02-25 00:00:00,2022-02-25 23:45:00,01Low temperature
2022-02-26,2022-02-26 00:00:00,2022-02-26 03:00:00,01Low temperature
2022-08-21,2022-08-21 07:30:00,2022-08-21 08:30:00,01Low temperature
