Time,Start Time,End Time,Weather
2019-08-26,2019-08-26 00:00:00,2019-08-26 23:45:00,03High humidty
2019-08-27,2019-08-27 00:00:00,2019-08-27 08:15:00,03High humidty
2019-08-30,2019-08-30 06:45:00,2019-08-30 11:15:00,03High humidty
2019-08-31,2019-08-31 17:00:00,2019-08-31 23:30:00,03High humidty
2019-09-01,2019-09-01 21:30:00,2019-09-01 23:30:00,03High humidty
2019-09-02,2019-09-02 18:45:00,2019-09-02 21:45:00,03High humidty
2019-09-04,2019-09-04 07:15:00,2019-09-04 08:30:00,03High humidty
2019-09-14,2019-09-14 22:45:00,2019-09-14 23:45:00,03High humidty
2019-09-15,2019-09-15 00:00:00,2019-09-15 08:15:00,03High humidty
2019-09-17,2019-09-17 04:45:00,2019-09-17 21:15:00,03High humidty
2019-10-07,2019-10-07 01:15:00,2019-10-07 06:00:00,03High humidty
2019-10-13,2019-10-13 06:30:00,2019-10-13 08:15:00,03High humidty
2019-12-29,2019-12-29 18:30:00,2019-12-29 22:00:00,03High humidty
2019-12-30,2019-12-30 01:30:00,2019-12-30 08:15:00,03High humidty
2020-01-26,2020-01-26 01:30:00,2020-01-26 02:30:00,03High humidty
