,Power Load,NaturalGasBoiler,Total Power Consumption,Marginal Power Price,Marginal Power Emissions,Grid Power
2023-01-02 12:15:00,1740.5573447594577,0.0,1740.5573447594577,0.14186,0.5633225208155084,435.1393361898644
2023-01-02 12:30:00,1605.9283679788127,0.0,1605.9283679788127,0.14186,0.6256217279703827,401.4820919947032
2023-01-02 12:45:00,1711.7089701305977,0.0,1711.7089701305977,0.14186,0.6189468083130176,427.9272425326494
2023-01-02 13:00:00,1538.6154938448071,0.0,1538.6154938448071,0.14186,0.6221567771375623,384.6538734612018
2023-01-02 13:15:00,1461.683266321882,0.0,1461.683266321882,0.14186,0.6413097028733946,365.4208165804705
2023-01-02 13:30:00,1615.5461071114157,0.0,1615.5461071114157,0.14186,0.66375,403.88652677785393
2023-01-02 13:45:00,1827.1056971586688,0.0,1827.1056971586688,0.14186,0.66375,456.7764242896672
2023-01-02 14:00:00,1932.8846850541372,0.0,1932.8846850541372,0.14186,0.66375,483.2211712635343
2023-01-02 14:15:00,1673.242856369135,0.0,1673.242856369135,0.14186,0.66375,418.3107140922838
2023-01-02 14:30:00,1817.487958026066,0.0,1817.487958026066,0.14186,0.66375,454.3719895065165
2023-01-02 14:45:00,1817.487958026066,0.0,1817.487958026066,0.14186,0.66375,454.3719895065165
2023-01-02 15:00:00,1586.6961182262396,0.0,1586.6961182262396,0.14186,0.6480784221700867,396.6740295565599
2023-01-02 15:15:00,1827.1056971586688,0.0,1827.1056971586688,0.14186,0.650326733818285,456.7764242896672
2023-01-02 15:30:00,1663.6267314928486,0.0,1663.6267314928486,0.14186,0.66375,415.90668287321216
2023-01-02 15:45:00,1711.7089701305977,0.0,1711.7089701305977,0.14186,0.66375,427.9272425326494
2023-01-02 16:00:00,1884.8024464163884,0.0,1884.8024464163884,0.19348,0.615465772015958,471.2006116040971
2023-01-02 16:15:00,1836.7218220349553,0.0,1836.7218220349553,0.19348,0.607958931919201,459.1804555087388
2023-01-02 16:30:00,1625.1622319877026,0.0,1625.1622319877026,0.19348,0.6563443199587387,406.29055799692566
2023-01-02 16:45:00,1336.6720286738405,0.0,1336.6720286738405,0.19348,0.66375,334.1680071684601
2023-01-02 17:00:00,1423.218766816736,0.0,1423.218766816736,0.19348,0.5799505712950507,355.804691704184
2023-01-02 17:15:00,1615.5461071114157,0.0,1615.5461071114157,0.19348,0.5924743355227907,403.88652677785393
2023-01-02 17:30:00,1577.0799933499532,0.0,1577.0799933499532,0.19348,0.5789493075581263,394.2699983374883
2023-01-02 17:45:00,1654.010606616562,0.0,1654.010606616562,0.19348,0.6023614912277823,413.5026516541405
2023-01-02 18:00:00,1519.3816298359175,0.0,1519.3816298359175,0.19348,0.6153946177446223,379.84540745897937
2023-01-02 18:15:00,1346.2881535501272,0.0,1346.2881535501272,0.19348,0.6481598810240587,336.5720383875318
