Time,Start Time,End Time,Weather
2019-05-18,2019-05-18 13:45:00,2019-05-18 14:00:00,02High temperature
2019-05-19,2019-05-19 14:15:00,2019-05-19 14:30:00,02High temperature
2019-05-20,2019-05-20 11:30:00,2019-05-20 13:30:00,02High temperature
2019-06-02,2019-06-02 12:30:00,2019-06-02 12:30:00,02High temperature
2019-06-05,2019-06-05 13:00:00,2019-06-05 13:45:00,02High temperature
2019-06-06,2019-06-06 11:00:00,2019-06-06 17:00:00,02High temperature
2019-06-07,2019-06-07 10:30:00,2019-06-07 16:00:00,02High temperature
2019-06-08,2019-06-08 09:00:00,2019-06-08 16:45:00,02High temperature
2019-06-09,2019-06-09 09:45:00,2019-06-09 16:45:00,02High temperature
2019-06-10,2019-06-10 10:00:00,2019-06-10 15:00:00,02High temperature
2019-06-12,2019-06-12 13:00:00,2019-06-12 15:15:00,02High temperature
2019-06-14,2019-06-14 15:00:00,2019-06-14 15:15:00,02High temperature
2019-06-18,2019-06-18 09:30:00,2019-06-18 09:30:00,02High temperature
2019-06-19,2019-06-19 14:00:00,2019-06-19 14:15:00,02High temperature
2019-06-20,2019-06-20 10:30:00,2019-06-20 20:00:00,02High temperature
2019-06-21,2019-06-21 09:00:00,2019-06-21 15:45:00,02High temperature
2019-06-22,2019-06-22 10:00:00,2019-06-22 16:30:00,02High temperature
2019-06-23,2019-06-23 09:30:00,2019-06-23 18:30:00,02High temperature
2019-06-27,2019-06-27 11:30:00,2019-06-27 21:30:00,02High temperature
2019-06-28,2019-06-28 09:30:00,2019-06-28 19:30:00,02High temperature
2019-06-29,2019-06-29 00:00:00,2019-06-29 16:30:00,02High temperature
2019-06-30,2019-06-30 09:00:00,2019-06-30 13:30:00,02High temperature
2019-07-01,2019-07-01 08:30:00,2019-07-01 19:00:00,02High temperature
2019-07-02,2019-07-02 13:30:00,2019-07-02 13:30:00,02High temperature
2019-07-04,2019-07-04 10:45:00,2019-07-04 17:00:00,02High temperature
2019-07-05,2019-07-05 13:00:00,2019-07-05 18:30:00,02High temperature
2019-07-06,2019-07-06 09:00:00,2019-07-06 17:30:00,02High temperature
2019-07-07,2019-07-07 10:30:00,2019-07-07 16:00:00,02High temperature
2019-07-08,2019-07-08 10:15:00,2019-07-08 15:30:00,02High temperature
2019-07-09,2019-07-09 09:00:00,2019-07-09 15:15:00,02High temperature
2019-07-13,2019-07-13 11:00:00,2019-07-13 15:30:00,02High temperature
2019-07-14,2019-07-14 13:30:00,2019-07-14 13:30:00,02High temperature
2019-07-15,2019-07-15 11:00:00,2019-07-15 14:30:00,02High temperature
2019-07-16,2019-07-16 07:30:00,2019-07-16 19:30:00,02High temperature
2019-07-17,2019-07-17 12:30:00,2019-07-17 21:00:00,02High temperature
2019-07-18,2019-07-18 01:30:00,2019-07-18 18:30:00,02High temperature
2019-07-19,2019-07-19 09:00:00,2019-07-19 13:00:00,02High temperature
2019-07-21,2019-07-21 10:30:00,2019-07-21 10:45:00,02High temperature
2019-07-23,2019-07-23 14:30:00,2019-07-23 15:30:00,02High temperature
2019-07-24,2019-07-24 11:30:00,2019-07-24 20:00:00,02High temperature
2019-07-25,2019-07-25 11:45:00,2019-07-25 18:00:00,02High temperature
2019-07-26,2019-07-26 10:45:00,2019-07-26 23:30:00,02High temperature
2019-07-27,2019-07-27 00:30:00,2019-07-27 19:30:00,02High temperature
2019-07-29,2019-07-29 12:30:00,2019-07-29 14:00:00,02High temperature
2019-07-30,2019-07-30 14:30:00,2019-07-30 15:30:00,02High temperature
2019-08-05,2019-08-05 13:00:00,2019-08-05 17:00:00,02High temperature
2019-08-06,2019-08-06 15:00:00,2019-08-06 19:00:00,02High temperature
2019-08-07,2019-08-07 11:00:00,2019-08-07 14:15:00,02High temperature
2019-08-08,2019-08-08 11:15:00,2019-08-08 19:30:00,02High temperature
2019-08-09,2019-08-09 11:30:00,2019-08-09 22:30:00,02High temperature
2019-08-10,2019-08-10 01:30:00,2019-08-10 17:30:00,02High temperature
2019-08-11,2019-08-11 09:00:00,2019-08-11 19:00:00,02High temperature
2019-08-12,2019-08-12 10:30:00,2019-08-12 22:30:00,02High temperature
2019-08-13,2019-08-13 09:30:00,2019-08-13 17:45:00,02High temperature
2019-08-14,2019-08-14 09:15:00,2019-08-14 17:30:00,02High temperature
2019-08-16,2019-08-16 11:00:00,2019-08-16 16:30:00,02High temperature
2019-08-19,2019-08-19 12:00:00,2019-08-19 12:00:00,02High temperature
2019-08-21,2019-08-21 13:30:00,2019-08-21 17:30:00,02High temperature
2019-08-22,2019-08-22 13:30:00,2019-08-22 17:30:00,02High temperature
2019-08-23,2019-08-23 14:30:00,2019-08-23 18:00:00,02High temperature
2019-08-24,2019-08-24 10:30:00,2019-08-24 23:45:00,02High temperature
2019-08-25,2019-08-25 00:00:00,2019-08-25 06:00:00,02High temperature
2019-08-26,2019-08-26 13:30:00,2019-08-26 13:30:00,02High temperature
2019-08-27,2019-08-27 12:00:00,2019-08-27 16:00:00,02High temperature
2019-08-28,2019-08-28 12:00:00,2019-08-28 18:00:00,02High temperature
2019-08-29,2019-08-29 02:00:00,2019-08-29 02:00:00,02High temperature
2019-09-06,2019-09-06 15:30:00,2019-09-06 16:00:00,02High temperature
2019-09-07,2019-09-07 09:30:00,2019-09-07 16:45:00,02High temperature
2019-09-08,2019-09-08 09:00:00,2019-09-08 23:30:00,02High temperature
2019-09-09,2019-09-09 08:30:00,2019-09-09 17:30:00,02High temperature
2019-09-10,2019-09-10 10:45:00,2019-09-10 12:15:00,02High temperature
2019-09-11,2019-09-11 09:45:00,2019-09-11 14:30:00,02High temperature
2019-09-12,2019-09-12 13:00:00,2019-09-12 15:30:00,02High temperature
2019-09-13,2019-09-13 10:30:00,2019-09-13 17:15:00,02High temperature
2019-09-14,2019-09-14 13:00:00,2019-09-14 15:30:00,02High temperature
2019-09-16,2019-09-16 12:30:00,2019-09-16 20:30:00,02High temperature
2019-09-18,2019-09-18 10:30:00,2019-09-18 15:30:00,02High temperature
2019-09-19,2019-09-19 13:30:00,2019-09-19 16:15:00,02High temperature
2019-09-20,2019-09-20 15:00:00,2019-09-20 18:15:00,02High temperature
2019-09-21,2019-09-21 15:45:00,2019-09-21 16:30:00,02High temperature
2019-09-22,2019-09-22 17:00:00,2019-09-22 17:00:00,02High temperature
2019-09-28,2019-09-28 14:15:00,2019-09-28 15:30:00,02High temperature
2019-09-29,2019-09-29 13:00:00,2019-09-29 18:30:00,02High temperature
2019-09-30,2019-09-30 09:30:00,2019-09-30 17:00:00,02High temperature
2019-10-01,2019-10-01 10:00:00,2019-10-01 17:00:00,02High temperature
2019-10-02,2019-10-02 10:30:00,2019-10-02 16:00:00,02High temperature
2019-10-03,2019-10-03 12:30:00,2019-10-03 16:00:00,02High temperature
2019-10-05,2019-10-05 15:00:00,2019-10-05 15:30:00,02High temperature
2019-10-12,2019-10-12 12:30:00,2019-10-12 12:30:00,02High temperature
2020-05-08,2020-05-08 12:00:00,2020-05-08 13:30:00,02High temperature
2020-05-09,2020-05-09 15:00:00,2020-05-09 15:00:00,02High temperature
2020-05-11,2020-05-11 14:00:00,2020-05-11 15:30:00,02High temperature
2020-05-17,2020-05-17 12:30:00,2020-05-17 14:30:00,02High temperature
2020-05-21,2020-05-21 13:00:00,2020-05-21 14:30:00,02High temperature
2020-05-26,2020-05-26 10:15:00,2020-05-26 12:30:00,02High temperature
2020-06-01,2020-06-01 09:15:00,2020-06-01 16:30:00,02High temperature
2020-06-03,2020-06-03 13:00:00,2020-06-03 13:30:00,02High temperature
2020-06-04,2020-06-04 09:30:00,2020-06-04 10:30:00,02High temperature
2020-06-05,2020-06-05 10:30:00,2020-06-05 13:00:00,02High temperature
2020-06-09,2020-06-09 14:00:00,2020-06-09 14:00:00,02High temperature
2020-06-10,2020-06-10 12:00:00,2020-06-10 18:00:00,02High temperature
2020-06-11,2020-06-11 12:30:00,2020-06-11 15:00:00,02High temperature
2020-06-12,2020-06-12 12:30:00,2020-06-12 15:30:00,02High temperature
2020-06-13,2020-06-13 17:30:00,2020-06-13 17:45:00,02High temperature
2020-06-15,2020-06-15 14:00:00,2020-06-15 14:00:00,02High temperature
2020-06-17,2020-06-17 11:30:00,2020-06-17 16:30:00,02High temperature
2020-06-18,2020-06-18 10:30:00,2020-06-18 14:30:00,02High temperature
2020-06-19,2020-06-19 11:00:00,2020-06-19 16:00:00,02High temperature
2020-06-20,2020-06-20 15:15:00,2020-06-20 19:00:00,02High temperature
2020-06-21,2020-06-21 09:00:00,2020-06-21 15:00:00,02High temperature
2020-06-22,2020-06-22 12:00:00,2020-06-22 16:30:00,02High temperature
2020-06-23,2020-06-23 09:30:00,2020-06-23 18:00:00,02High temperature
2020-06-24,2020-06-24 09:00:00,2020-06-24 16:00:00,02High temperature
2020-06-25,2020-06-25 11:30:00,2020-06-25 16:30:00,02High temperature
2020-06-26,2020-06-26 13:30:00,2020-06-26 17:00:00,02High temperature
2020-06-27,2020-06-27 09:00:00,2020-06-27 18:00:00,02High temperature
2020-06-28,2020-06-28 12:15:00,2020-06-28 17:00:00,02High temperature
2020-06-29,2020-06-29 14:00:00,2020-06-29 17:30:00,02High temperature
2020-06-30,2020-06-30 09:00:00,2020-06-30 19:30:00,02High temperature
2020-07-01,2020-07-01 07:00:00,2020-07-01 13:00:00,02High temperature
2020-07-02,2020-07-02 11:30:00,2020-07-02 17:30:00,02High temperature
2020-07-03,2020-07-03 12:30:00,2020-07-03 12:30:00,02High temperature
2020-07-04,2020-07-04 10:15:00,2020-07-04 17:00:00,02High temperature
2020-07-05,2020-07-05 13:00:00,2020-07-05 19:00:00,02High temperature
2020-07-06,2020-07-06 08:15:00,2020-07-06 16:30:00,02High temperature
2020-07-07,2020-07-07 11:30:00,2020-07-07 11:30:00,02High temperature
2020-07-08,2020-07-08 09:00:00,2020-07-08 15:00:00,02High temperature
2020-07-09,2020-07-09 13:30:00,2020-07-09 17:30:00,02High temperature
2020-07-10,2020-07-10 10:00:00,2020-07-10 16:00:00,02High temperature
2020-07-11,2020-07-11 11:00:00,2020-07-11 18:30:00,02High temperature
2020-07-12,2020-07-12 10:45:00,2020-07-12 21:30:00,02High temperature
2020-07-13,2020-07-13 09:15:00,2020-07-13 19:00:00,02High temperature
2020-07-14,2020-07-14 10:30:00,2020-07-14 17:15:00,02High temperature
2020-07-15,2020-07-15 09:00:00,2020-07-15 16:30:00,02High temperature
2020-07-16,2020-07-16 08:30:00,2020-07-16 15:00:00,02High temperature
2020-07-17,2020-07-17 10:45:00,2020-07-17 16:00:00,02High temperature
2020-07-18,2020-07-18 08:30:00,2020-07-18 16:45:00,02High temperature
2020-07-19,2020-07-19 11:15:00,2020-07-19 18:15:00,02High temperature
2020-07-20,2020-07-20 09:30:00,2020-07-20 18:00:00,02High temperature
2020-07-21,2020-07-21 10:00:00,2020-07-21 16:15:00,02High temperature
2020-07-22,2020-07-22 07:30:00,2020-07-22 17:30:00,02High temperature
2020-07-23,2020-07-23 11:00:00,2020-07-23 16:30:00,02High temperature
2020-07-24,2020-07-24 09:00:00,2020-07-24 19:15:00,02High temperature
2020-07-25,2020-07-25 09:00:00,2020-07-25 20:00:00,02High temperature
2020-07-26,2020-07-26 09:30:00,2020-07-26 16:45:00,02High temperature
2020-07-27,2020-07-27 07:45:00,2020-07-27 17:00:00,02High temperature
2020-07-28,2020-07-28 09:45:00,2020-07-28 18:30:00,02High temperature
2020-07-29,2020-07-29 08:30:00,2020-07-29 17:30:00,02High temperature
2020-07-30,2020-07-30 10:30:00,2020-07-30 23:30:00,02High temperature
2020-08-06,2020-08-06 10:30:00,2020-08-06 10:30:00,02High temperature
2020-08-07,2020-08-07 15:00:00,2020-08-07 18:30:00,02High temperature
2020-08-08,2020-08-08 10:30:00,2020-08-08 17:00:00,02High temperature
2020-08-09,2020-08-09 12:15:00,2020-08-09 16:30:00,02High temperature
2020-08-10,2020-08-10 10:30:00,2020-08-10 16:00:00,02High temperature
2020-08-11,2020-08-11 10:00:00,2020-08-11 22:30:00,02High temperature
2020-08-12,2020-08-12 10:15:00,2020-08-12 10:30:00,02High temperature
2020-08-14,2020-08-14 11:30:00,2020-08-14 18:00:00,02High temperature
2020-08-15,2020-08-15 11:00:00,2020-08-15 15:00:00,02High temperature
2020-08-16,2020-08-16 11:00:00,2020-08-16 17:30:00,02High temperature
2020-08-20,2020-08-20 15:30:00,2020-08-20 15:30:00,02High temperature
2020-08-21,2020-08-21 12:30:00,2020-08-21 17:00:00,02High temperature
2020-08-22,2020-08-22 12:00:00,2020-08-22 12:00:00,02High temperature
2020-08-23,2020-08-23 13:30:00,2020-08-23 20:00:00,02High temperature
2020-08-24,2020-08-24 09:30:00,2020-08-24 18:00:00,02High temperature
2020-08-25,2020-08-25 09:00:00,2020-08-25 17:00:00,02High temperature
2020-08-26,2020-08-26 00:30:00,2020-08-26 12:00:00,02High temperature
2020-08-28,2020-08-28 13:15:00,2020-08-28 14:30:00,02High temperature
2020-08-29,2020-08-29 09:30:00,2020-08-29 18:30:00,02High temperature
2020-08-30,2020-08-30 08:30:00,2020-08-30 18:30:00,02High temperature
2020-08-31,2020-08-31 10:00:00,2020-08-31 14:45:00,02High temperature
2020-09-01,2020-09-01 08:45:00,2020-09-01 16:00:00,02High temperature
2020-09-02,2020-09-02 10:00:00,2020-09-02 18:00:00,02High temperature
2020-09-03,2020-09-03 08:30:00,2020-09-03 18:00:00,02High temperature
2020-09-04,2020-09-04 08:45:00,2020-09-04 15:00:00,02High temperature
2020-09-06,2020-09-06 10:00:00,2020-09-06 14:00:00,02High temperature
2020-09-07,2020-09-07 13:00:00,2020-09-07 13:00:00,02High temperature
2020-09-10,2020-09-10 11:45:00,2020-09-10 14:30:00,02High temperature
2020-09-11,2020-09-11 13:30:00,2020-09-11 17:00:00,02High temperature
2020-09-12,2020-09-12 12:15:00,2020-09-12 13:30:00,02High temperature
2020-09-16,2020-09-16 12:30:00,2020-09-16 14:00:00,02High temperature
2020-09-17,2020-09-17 15:30:00,2020-09-17 19:00:00,02High temperature
2020-09-19,2020-09-19 11:30:00,2020-09-19 11:30:00,02High temperature
2020-09-23,2020-09-23 11:00:00,2020-09-23 16:30:00,02High temperature
2020-09-25,2020-09-25 16:00:00,2020-09-25 16:00:00,02High temperature
2020-10-04,2020-10-04 12:00:00,2020-10-04 12:00:00,02High temperature
2021-05-08,2021-05-08 16:00:00,2021-05-08 16:00:00,02High temperature
2021-05-09,2021-05-09 13:00:00,2021-05-09 13:00:00,02High temperature
2021-05-11,2021-05-11 11:00:00,2021-05-11 16:00:00,02High temperature
2021-05-12,2021-05-12 10:00:00,2021-05-12 10:00:00,02High temperature
2021-05-14,2021-05-14 13:00:00,2021-05-14 15:30:00,02High temperature
2021-05-15,2021-05-15 10:00:00,2021-05-15 15:30:00,02High temperature
2021-05-16,2021-05-16 11:30:00,2021-05-16 17:00:00,02High temperature
2021-05-17,2021-05-17 10:30:00,2021-05-17 14:30:00,02High temperature
2021-05-18,2021-05-18 11:45:00,2021-05-18 16:45:00,02High temperature
2021-05-19,2021-05-19 11:00:00,2021-05-19 19:30:00,02High temperature
2021-05-20,2021-05-20 09:15:00,2021-05-20 16:30:00,02High temperature
2021-05-21,2021-05-21 10:00:00,2021-05-21 18:00:00,02High temperature
2021-05-22,2021-05-22 09:00:00,2021-05-22 17:00:00,02High temperature
2021-05-23,2021-05-23 09:00:00,2021-05-23 17:45:00,02High temperature
2021-05-24,2021-05-24 09:45:00,2021-05-24 16:30:00,02High temperature
2021-05-25,2021-05-25 10:00:00,2021-05-25 16:30:00,02High temperature
2021-05-26,2021-05-26 11:45:00,2021-05-26 18:00:00,02High temperature
2021-05-27,2021-05-27 08:00:00,2021-05-27 19:00:00,02High temperature
2021-05-28,2021-05-28 11:00:00,2021-05-28 19:30:00,02High temperature
2021-05-29,2021-05-29 00:30:00,2021-05-29 16:00:00,02High temperature
2021-05-30,2021-05-30 09:45:00,2021-05-30 17:30:00,02High temperature
2021-05-31,2021-05-31 11:15:00,2021-05-31 17:15:00,02High temperature
2021-06-03,2021-06-03 10:30:00,2021-06-03 16:00:00,02High temperature
2021-06-06,2021-06-06 15:00:00,2021-06-06 15:30:00,02High temperature
2021-06-08,2021-06-08 14:00:00,2021-06-08 15:00:00,02High temperature
2021-06-11,2021-06-11 12:45:00,2021-06-11 16:00:00,02High temperature
2021-06-14,2021-06-14 11:30:00,2021-06-14 15:30:00,02High temperature
2021-06-15,2021-06-15 09:15:00,2021-06-15 14:15:00,02High temperature
2021-06-16,2021-06-16 09:00:00,2021-06-16 15:45:00,02High temperature
2021-06-17,2021-06-17 11:30:00,2021-06-17 23:00:00,02High temperature
2021-06-18,2021-06-18 09:00:00,2021-06-18 17:30:00,02High temperature
2021-06-19,2021-06-19 09:30:00,2021-06-19 23:30:00,02High temperature
2021-06-20,2021-06-20 10:00:00,2021-06-20 16:30:00,02High temperature
2021-06-21,2021-06-21 09:00:00,2021-06-21 16:30:00,02High temperature
2021-06-22,2021-06-22 03:00:00,2021-06-22 03:00:00,02High temperature
2021-06-27,2021-06-27 11:30:00,2021-06-27 12:15:00,02High temperature
2021-06-30,2021-06-30 12:00:00,2021-06-30 17:00:00,02High temperature
2021-07-01,2021-07-01 12:45:00,2021-07-01 18:00:00,02High temperature
2021-07-02,2021-07-02 14:30:00,2021-07-02 14:30:00,02High temperature
2021-07-03,2021-07-03 09:00:00,2021-07-03 16:45:00,02High temperature
2021-07-04,2021-07-04 10:30:00,2021-07-04 18:30:00,02High temperature
2021-07-05,2021-07-05 10:00:00,2021-07-05 16:30:00,02High temperature
2021-07-06,2021-07-06 10:30:00,2021-07-06 16:00:00,02High temperature
2021-07-07,2021-07-07 12:00:00,2021-07-07 16:00:00,02High temperature
2021-07-08,2021-07-08 10:30:00,2021-07-08 16:30:00,02High temperature
2021-07-09,2021-07-09 10:00:00,2021-07-09 19:00:00,02High temperature
2021-07-10,2021-07-10 09:00:00,2021-07-10 17:30:00,02High temperature
2021-07-11,2021-07-11 10:00:00,2021-07-11 17:00:00,02High temperature
2021-07-12,2021-07-12 10:00:00,2021-07-12 17:45:00,02High temperature
2021-07-13,2021-07-13 11:00:00,2021-07-13 17:15:00,02High temperature
2021-07-14,2021-07-14 01:30:00,2021-07-14 22:30:00,02High temperature
2021-07-15,2021-07-15 08:00:00,2021-07-15 20:45:00,02High temperature
2021-07-16,2021-07-16 08:30:00,2021-07-16 17:00:00,02High temperature
2021-07-18,2021-07-18 14:00:00,2021-07-18 14:00:00,02High temperature
2021-07-22,2021-07-22 18:00:00,2021-07-22 18:00:00,02High temperature
2021-07-23,2021-07-23 12:00:00,2021-07-23 17:30:00,02High temperature
2021-07-24,2021-07-24 10:30:00,2021-07-24 19:30:00,02High temperature
2021-07-25,2021-07-25 09:30:00,2021-07-25 17:00:00,02High temperature
2021-07-26,2021-07-26 10:00:00,2021-07-26 18:30:00,02High temperature
2021-07-27,2021-07-27 10:30:00,2021-07-27 20:45:00,02High temperature
2021-07-28,2021-07-28 00:00:00,2021-07-28 13:00:00,02High temperature
2021-07-29,2021-07-29 11:00:00,2021-07-29 11:00:00,02High temperature
2021-07-31,2021-07-31 13:30:00,2021-07-31 23:30:00,02High temperature
2021-08-01,2021-08-01 08:45:00,2021-08-01 09:15:00,02High temperature
2021-08-02,2021-08-02 08:30:00,2021-08-02 16:30:00,02High temperature
2021-08-04,2021-08-04 10:00:00,2021-08-04 14:00:00,02High temperature
2021-08-05,2021-08-05 16:30:00,2021-08-05 16:30:00,02High temperature
2021-08-06,2021-08-06 11:00:00,2021-08-06 11:00:00,02High temperature
2021-08-07,2021-08-07 09:45:00,2021-08-07 15:30:00,02High temperature
2021-08-08,2021-08-08 11:00:00,2021-08-08 15:15:00,02High temperature
2021-08-09,2021-08-09 14:00:00,2021-08-09 15:00:00,02High temperature
2021-08-17,2021-08-17 12:00:00,2021-08-17 17:30:00,02High temperature
2021-08-18,2021-08-18 09:15:00,2021-08-18 16:30:00,02High temperature
2021-08-20,2021-08-20 10:00:00,2021-08-20 18:00:00,02High temperature
2021-08-21,2021-08-21 10:30:00,2021-08-21 16:45:00,02High temperature
2021-08-22,2021-08-22 09:00:00,2021-08-22 15:15:00,02High temperature
2021-08-23,2021-08-23 09:30:00,2021-08-23 17:00:00,02High temperature
2021-08-24,2021-08-24 15:00:00,2021-08-24 17:30:00,02High temperature
2021-08-25,2021-08-25 12:00:00,2021-08-25 13:00:00,02High temperature
2021-08-26,2021-08-26 13:00:00,2021-08-26 16:45:00,02High temperature
2021-09-02,2021-09-02 13:30:00,2021-09-02 13:30:00,02High temperature
2021-09-03,2021-09-03 13:45:00,2021-09-03 14:15:00,02High temperature
2021-09-04,2021-09-04 14:30:00,2021-09-04 17:00:00,02High temperature
2021-09-05,2021-09-05 12:45:00,2021-09-05 14:30:00,02High temperature
2021-09-06,2021-09-06 10:30:00,2021-09-06 17:30:00,02High temperature
2021-09-07,2021-09-07 11:30:00,2021-09-07 15:15:00,02High temperature
2021-09-08,2021-09-08 10:30:00,2021-09-08 14:00:00,02High temperature
2021-09-09,2021-09-09 10:15:00,2021-09-09 16:00:00,02High temperature
2021-09-10,2021-09-10 12:30:00,2021-09-10 18:15:00,02High temperature
2021-09-11,2021-09-11 09:00:00,2021-09-11 21:30:00,02High temperature
2021-09-12,2021-09-12 07:30:00,2021-09-12 19:30:00,02High temperature
2021-09-13,2021-09-13 07:00:00,2021-09-13 18:30:00,02High temperature
2021-09-14,2021-09-14 07:30:00,2021-09-14 11:30:00,02High temperature
2021-09-15,2021-09-15 09:45:00,2021-09-15 19:30:00,02High temperature
2021-09-16,2021-09-16 09:00:00,2021-09-16 14:45:00,02High temperature
2021-09-17,2021-09-17 10:30:00,2021-09-17 17:30:00,02High temperature
2021-09-18,2021-09-18 11:30:00,2021-09-18 15:30:00,02High temperature
2021-09-19,2021-09-19 12:30:00,2021-09-19 12:30:00,02High temperature
2021-09-20,2021-09-20 01:30:00,2021-09-20 17:00:00,02High temperature
2021-09-21,2021-09-21 11:30:00,2021-09-21 14:30:00,02High temperature
2021-09-22,2021-09-22 09:30:00,2021-09-22 19:30:00,02High temperature
2021-09-23,2021-09-23 01:30:00,2021-09-23 16:00:00,02High temperature
2021-09-24,2021-09-24 11:00:00,2021-09-24 15:00:00,02High temperature
2021-09-25,2021-09-25 13:00:00,2021-09-25 13:00:00,02High temperature
2021-09-27,2021-09-27 14:00:00,2021-09-27 16:00:00,02High temperature
2021-09-28,2021-09-28 14:30:00,2021-09-28 16:00:00,02High temperature
2021-09-29,2021-09-29 10:30:00,2021-09-29 17:45:00,02High temperature
2021-09-30,2021-09-30 09:45:00,2021-09-30 16:30:00,02High temperature
2021-10-01,2021-10-01 10:00:00,2021-10-01 16:00:00,02High temperature
2021-10-02,2021-10-02 11:00:00,2021-10-02 16:30:00,02High temperature
2021-10-03,2021-10-03 00:30:00,2021-10-03 00:30:00,02High temperature
2021-10-04,2021-10-04 16:30:00,2021-10-04 16:30:00,02High temperature
2021-10-05,2021-10-05 01:00:00,2021-10-05 20:30:00,02High temperature
2021-10-06,2021-10-06 11:30:00,2021-10-06 18:00:00,02High temperature
2021-10-07,2021-10-07 14:30:00,2021-10-07 14:30:00,02High temperature
2021-10-11,2021-10-11 15:00:00,2021-10-11 15:30:00,02High temperature
2022-04-28,2022-04-28 13:30:00,2022-04-28 13:30:00,02High temperature
2022-05-30,2022-05-30 11:00:00,2022-05-30 11:00:00,02High temperature
2022-06-01,2022-06-01 11:00:00,2022-06-01 11:00:00,02High temperature
2022-06-04,2022-06-04 11:30:00,2022-06-04 11:45:00,02High temperature
2022-06-16,2022-06-16 13:00:00,2022-06-16 13:00:00,02High temperature
2022-06-17,2022-06-17 15:00:00,2022-06-17 15:00:00,02High temperature
2022-06-22,2022-06-22 12:00:00,2022-06-22 14:45:00,02High temperature
2022-06-23,2022-06-23 13:00:00,2022-06-23 14:45:00,02High temperature
2022-06-24,2022-06-24 10:30:00,2022-06-24 16:45:00,02High temperature
2022-06-25,2022-06-25 13:30:00,2022-06-25 13:30:00,02High temperature
2022-06-26,2022-06-26 11:00:00,2022-06-26 11:00:00,02High temperature
2022-06-27,2022-06-27 11:30:00,2022-06-27 14:30:00,02High temperature
2022-06-28,2022-06-28 13:15:00,2022-06-28 17:30:00,02High temperature
2022-07-08,2022-07-08 16:30:00,2022-07-08 16:30:00,02High temperature
2022-07-09,2022-07-09 10:00:00,2022-07-09 10:00:00,02High temperature
2022-07-10,2022-07-10 09:00:00,2022-07-10 16:00:00,02High temperature
2022-07-11,2022-07-11 12:00:00,2022-07-11 16:30:00,02High temperature
2022-07-12,2022-07-12 09:45:00,2022-07-12 17:45:00,02High temperature
2022-07-13,2022-07-13 11:00:00,2022-07-13 17:00:00,02High temperature
2022-07-14,2022-07-14 11:00:00,2022-07-14 19:30:00,02High temperature
2022-07-15,2022-07-15 11:30:00,2022-07-15 18:30:00,02High temperature
2022-07-16,2022-07-16 08:00:00,2022-07-16 17:15:00,02High temperature
2022-07-17,2022-07-17 09:30:00,2022-07-17 15:45:00,02High temperature
2022-07-18,2022-07-18 09:00:00,2022-07-18 16:00:00,02High temperature
2022-07-19,2022-07-19 04:00:00,2022-07-19 18:30:00,02High temperature
2022-07-20,2022-07-20 09:00:00,2022-07-20 18:00:00,02High temperature
2022-07-21,2022-07-21 09:30:00,2022-07-21 20:00:00,02High temperature
2022-07-22,2022-07-22 08:00:00,2022-07-22 23:00:00,02High temperature
2022-07-23,2022-07-23 10:00:00,2022-07-23 21:30:00,02High temperature
2022-07-24,2022-07-24 02:00:00,2022-07-24 23:15:00,02High temperature
2022-07-25,2022-07-25 09:15:00,2022-07-25 19:30:00,02High temperature
2022-07-26,2022-07-26 05:30:00,2022-07-26 19:00:00,02High temperature
2022-07-27,2022-07-27 09:00:00,2022-07-27 16:30:00,02High temperature
2022-07-28,2022-07-28 07:30:00,2022-07-28 21:00:00,02High temperature
2022-07-29,2022-07-29 08:30:00,2022-07-29 20:30:00,02High temperature
2022-07-30,2022-07-30 00:30:00,2022-07-30 22:00:00,02High temperature
2022-07-31,2022-07-31 10:00:00,2022-07-31 22:00:00,02High temperature
2022-08-01,2022-08-01 08:15:00,2022-08-01 23:30:00,02High temperature
2022-08-02,2022-08-02 00:30:00,2022-08-02 20:30:00,02High temperature
2022-08-03,2022-08-03 09:45:00,2022-08-03 16:00:00,02High temperature
2022-08-07,2022-08-07 12:30:00,2022-08-07 16:00:00,02High temperature
2022-08-08,2022-08-08 08:00:00,2022-08-08 08:00:00,02High temperature
2022-08-13,2022-08-13 12:30:00,2022-08-13 12:30:00,02High temperature
2022-08-14,2022-08-14 16:15:00,2022-08-14 16:30:00,02High temperature
2022-08-15,2022-08-15 12:00:00,2022-08-15 17:30:00,02High temperature
2022-08-16,2022-08-16 13:00:00,2022-08-16 21:00:00,02High temperature
2022-08-18,2022-08-18 16:00:00,2022-08-18 19:00:00,02High temperature
2022-08-19,2022-08-19 14:15:00,2022-08-19 14:30:00,02High temperature
2022-08-21,2022-08-21 10:45:00,2022-08-21 15:30:00,02High temperature
2022-08-22,2022-08-22 08:00:00,2022-08-22 18:30:00,02High temperature
2022-08-23,2022-08-23 09:30:00,2022-08-23 19:45:00,02High temperature
2022-08-24,2022-08-24 04:30:00,2022-08-24 20:00:00,02High temperature
2022-08-26,2022-08-26 12:30:00,2022-08-26 16:30:00,02High temperature
2022-08-27,2022-08-27 14:15:00,2022-08-27 20:00:00,02High temperature
2022-08-28,2022-08-28 09:00:00,2022-08-28 19:00:00,02High temperature
2022-08-29,2022-08-29 14:00:00,2022-08-29 16:45:00,02High temperature
2022-08-30,2022-08-30 10:00:00,2022-08-30 17:30:00,02High temperature
